robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-4,taking_pod,"(13,2)",8.55000000000001,12.60000000000002,15-15,0.001628125,0
robot-4,taking_pod,"(13,2)",12.60000000000002,14.550000000000024,15-12,0.0026774999999999993,1
robot-10,taking_pod,"(14,2)",31.649999999999878,33.59999999999986,15-15,0.0026774999999999993,1
robot-10,taking_pod,"(14,2)",33.59999999999986,35.54999999999984,15-12,0.0026774999999999993,1
robot-13,returning_pod,"(13,14)",91.0500000000006,95.85000000000078,15-15,0.0021374999999999996,1
robot-13,taking_pod,"(19,5)",106.05000000000116,110.70000000000134,15-12,0.0025593749999999996,0
robot-14,delivering_pod,"(4,15)",216.15000000000532,220.05000000000547,15-15,0.005578125,1
robot-18,taking_pod,"(19,16)",243.30000000000635,247.5000000000065,15-15,0.00130125,1
robot-18,delivering_pod,"(4,15)",254.10000000000676,260.1000000000062,15-15,0.004567499999999999,1
robot-6,delivering_pod,"(4,15)",253.65000000000674,262.2000000000059,15-15,0.004771249999999999,1
robot-14,returning_pod,"(32,11)",262.3500000000059,266.40000000000526,15-12,0.00580125,1
robot-1,delivering_pod,"(4,15)",289.3500000000018,293.2500000000012,15-15,0.005578125,1
robot-18,returning_pod,"(19,16)",289.65000000000174,293.7000000000011,15-12,0.00580125,1
robot-6,returning_pod,"(29,11)",299.40000000000026,303.29999999999967,15-12,0.005578125,1
robot-18,returning_pod,"(19,16)",305.39999999999935,309.5999999999987,15-15,0.00130125,1
robot-6,taking_pod,"(20,16)",334.6499999999949,337.9499999999944,15-15,0.00063,1
