order_id,order_arrival,process_start_time,order_complete_time,station_id
-47,0,1,102,picker-1
-11,0,1,118,picker-3
-8,0,1,118,picker-3
-46,0,1,122,picker-1
-6,0,1,151,picker-1
-33,0,1,158,picker-3
-20,0,1,169,picker-2
-10,0,1,203,picker-2
-25,0,1,221,picker-3
-50,0,1,242,picker-1
-42,0,1,242,picker-1
-40,0,1,260,picker-2
-36,0,1,260,picker-2
-9,0,1,264,picker-1
-45,0,1,287,picker-3
-38,0,1,304,picker-2
-48,0,1,307,picker-3
-44,0,103,312,picker-1
-41,0,119,347,picker-3
-43,0,119,367,picker-3
-49,0,1,438,picker-2
-39,0,123,454,picker-1
-35,0,159,455,picker-3
-31,0,222,546,picker-3
-30,0,243,566,picker-1
-29,0,243,588,picker-1
-34,0,170,594,picker-2
-32,0,204,616,picker-2
-26,0,265,617,picker-1
-24,0,288,704,picker-3
-28,0,261,706,picker-2
-27,0,261,728,picker-2
-22,0,308,745,picker-3
-37,0,152,749,picker-1
-19,0,348,767,picker-3
-21,0,313,770,picker-1
-18,0,368,795,picker-3
-16,0,455,853,picker-1
-23,0,305,884,picker-2
-17,0,439,951,picker-2
-13,0,567,1001,picker-1
-5,0,617,1015,picker-2
-15,0,456,1015,picker-3
-7,0,595,1035,picker-2
-14,0,547,1037,picker-3
-2,0,707,1055,picker-2
-3,0,705,1082,picker-3
-12,0,589,1095,picker-1
-4,0,618,1117,picker-1
-1,0,729,1184,picker-2
3,420,771,1276,picker-1
2,420,768,1277,picker-3
1,360,750,1348,picker-1
0,360,746,1350,picker-3
8,480,1002,1377,picker-1
4,420,796,1395,picker-3
