robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-8,taking_pod,"(14,16)",25.04999999999994,28.34999999999991,15-15,0.0006237500000000001,1
robot-2,delivering_pod,"(4,21)",29.699999999999896,39.449999999999804,15-15,0.0022199999999999998,2
robot-10,delivering_pod,"(4,21)",34.34999999999985,41.24999999999979,15-15,0.005424374999999998,2
robot-4,taking_pod,"(14,20)",38.84999999999981,43.499999999999766,15-15,0.0049074999999999995,1
robot-18,delivering_pod,"(4,15)",51.29999999999969,55.34999999999965,15-15,0.0057375,1
robot-6,taking_pod,"(18,16)",55.79999999999965,60.5999999999996,15-15,0.00208875,1
robot-6,delivering_pod,"(4,15)",67.19999999999969,72.5999999999999,15-15,0.0036749999999999986,0
robot-9,returning_pod,"(13,14)",79.80000000000017,84.60000000000035,15-15,0.0021374999999999996,1
robot-11,returning_pod,"(16,11)",85.9500000000004,90.15000000000056,15-12,0.005333124999999999,1
robot-9,taking_pod,"(34,14)",94.65000000000073,95.25000000000075,15-12,0.0006693749999999998,1
robot-18,returning_pod,"(18,13)",95.10000000000075,99.1500000000009,15-12,0.00580125,1
robot-3,taking_pod,"(16,16)",107.40000000000121,108.30000000000125,15-15,0.0005981250000000001,0
robot-18,taking_pod,"(19,16)",113.10000000000143,114.00000000000146,15-15,0.000609375,1
robot-6,returning_pod,"(18,16)",112.3500000000014,116.40000000000155,15-12,0.00580125,1
robot-3,delivering_pod,"(4,15)",113.40000000000144,120.00000000000169,15-15,0.001381875,2
robot-5,returning_pod,"(13,16)",112.65000000000141,124.05000000000184,15-15,0.0023174999999999997,2
robot-13,delivering_pod,"(4,15)",118.80000000000165,127.95000000000199,15-15,0.0023443749999999997,1
robot-18,delivering_pod,"(4,15)",120.45000000000171,129.75000000000205,15-15,0.004295624999999997,1
robot-6,returning_pod,"(18,16)",128.10000000000198,132.90000000000217,15-15,0.00208875,3
robot-1,returning_pod,"(12,16)",132.00000000000213,136.8000000000023,15-15,0.00208875,2
robot-9,delivering_pod,"(4,15)",130.05000000000206,142.0500000000025,15-15,0.006183749999999999,1
robot-6,taking_pod,"(16,1)",142.20000000000252,142.95000000000255,15-15,0.0008287499999999998,0
robot-11,delivering_pod,"(4,15)",144.75000000000261,148.65000000000276,15-15,0.005578125,1
