robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-20,taking_pod,"(12,16)",6.900000000000006,10.950000000000015,15-15,0.001281875,1
robot-12,taking_pod,"(16,16)",11.400000000000016,12.150000000000018,15-15,0.0005087500000000001,0
robot-12,delivering_pod,"(4,9)",17.250000000000014,23.84999999999995,15-15,0.001381875,2
robot-2,delivering_pod,"(4,15)",19.199999999999996,25.799999999999933,15-15,0.005705624999999998,2
robot-3,delivering_pod,"(4,15)",21.149999999999977,27.749999999999915,15-15,0.005227499999999998,2
robot-7,delivering_pod,"(4,9)",22.94999999999996,29.699999999999896,15-15,0.004925624999999999,2
robot-8,taking_pod,"(11,25)",16.65000000000002,30.899999999999885,15-12,0.001659375,0
robot-13,delivering_pod,"(4,15)",27.29999999999992,31.649999999999878,15-15,0.00493125,2
robot-18,delivering_pod,"(4,15)",29.099999999999902,33.59999999999986,15-15,0.0050843749999999995,1
robot-4,delivering_pod,"(4,15)",28.34999999999991,37.199999999999825,15-12,0.003962499999999999,0
