robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-9,taking_pod,"(12,16)",11.400000000000016,12.000000000000018,15-12,0.0006693749999999998,0
robot-4,taking_pod,"(16,25)",18.450000000000003,19.049999999999997,15-15,0.0006693749999999998,0
robot-20,delivering_pod,"(4,9)",19.049999999999997,23.09999999999996,15-15,0.00580125,1
robot-19,delivering_pod,"(4,9)",31.949999999999875,35.99999999999984,15-15,0.00580125,2
robot-3,delivering_pod,"(4,21)",34.199999999999854,38.399999999999814,15-15,0.005463124999999998,2
robot-15,delivering_pod,"(4,21)",36.149999999999835,40.349999999999795,15-15,0.004949374999999999,1
robot-9,returning_pod,"(12,16)",79.50000000000016,84.30000000000034,15-15,0.0021374999999999996,1
robot-9,taking_pod,"(16,16)",95.55000000000076,96.4500000000008,15-15,0.0006093750000000001,0
robot-9,delivering_pod,"(4,21)",103.05000000000105,109.6500000000013,15-15,0.001381875,0
robot-7,taking_pod,"(20,14)",115.20000000000151,117.4500000000016,15-15,0.00242125,1
robot-7,taking_pod,"(20,14)",117.4500000000016,120.75000000000172,15-12,0.00064,1
robot-12,taking_pod,"(18,23)",126.90000000000195,127.50000000000198,15-15,0.0006693749999999998,0
robot-8,returning_pod,"(29,13)",129.90000000000205,133.8000000000022,15-12,0.005578125,1
robot-7,delivering_pod,"(4,21)",128.850000000002,135.45000000000226,15-15,0.00546,0
robot-15,returning_pod,"(34,11)",187.80000000000425,191.7000000000044,15-12,0.005578125,1
robot-8,delivering_pod,"(4,9)",193.65000000000447,197.70000000000462,15-15,0.00580125,1
robot-3,delivering_pod,"(4,15)",205.95000000000493,210.0000000000051,15-15,0.00580125,1
robot-9,returning_pod,"(16,16)",239.85000000000622,244.05000000000638,15-15,0.00130125,1
robot-10,returning_pod,"(26,10)",246.30000000000646,250.35000000000662,15-12,0.0057375,1
robot-15,delivering_pod,"(4,15)",274.35000000000406,278.25000000000347,15-15,0.005578125,1
robot-7,returning_pod,"(20,14)",280.2000000000032,284.1000000000026,15-12,0.005578125,1
robot-6,returning_pod,"(28,8)",299.8500000000002,303.8999999999996,15-12,0.0057375,1
robot-13,returning_pod,"(25,8)",320.2499999999971,324.2999999999965,15-12,0.00580125,1
robot-19,delivering_pod,"(4,15)",323.6999999999966,327.74999999999596,15-15,0.00580125,1
robot-15,returning_pod,"(31,16)",337.3499999999945,341.2499999999939,15-12,0.005578125,1
robot-9,delivering_pod,"(4,21)",384.59999999998735,391.19999999998635,15-15,0.001381875,0
robot-15,delivering_pod,"(4,21)",396.44999999998555,400.34999999998496,15-15,0.005578125,1
robot-13,returning_pod,"(25,8)",415.64999999998264,419.54999999998205,15-12,0.005578125,1
robot-11,taking_pod,"(16,14)",443.0999999999785,443.99999999997834,15-15,0.0006093750000000001,0
robot-11,delivering_pod,"(4,21)",450.59999999997734,454.6499999999767,15-15,0.001666875,0
robot-5,taking_pod,"(16,25)",481.64999999997264,482.24999999997254,15-15,0.0006693749999999998,0
robot-10,returning_pod,"(36,11)",479.8499999999729,483.8999999999723,15-12,0.00580125,1
robot-9,returning_pod,"(16,16)",482.84999999997245,487.0499999999718,15-15,0.00130125,1
robot-9,taking_pod,"(22,8)",495.8999999999705,496.64999999997036,15-15,0.0008287499999999998,0
