robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-3,taking_pod,"(13,11)",3.7499999999999987,7.950000000000008,15-12,0.00143625,0
robot-3,delivering_pod,"(4,15)",17.250000000000014,24.749999999999943,15-12,0.002188125,0
robot-9,delivering_pod,"(4,21)",32.54999999999987,36.59999999999983,15-15,0.00580125,1
robot-4,delivering_pod,"(4,21)",37.49999999999982,41.399999999999785,15-15,0.005578125,2
robot-16,delivering_pod,"(4,21)",39.5999999999998,43.649999999999764,15-15,0.00553125,1
robot-3,returning_pod,"(13,11)",93.00000000000067,98.55000000000088,15-12,0.0031781249999999995,1
robot-10,taking_pod,"(10,10)",151.80000000000288,152.5500000000029,15-12,0.0007337499999999999,0
robot-13,returning_pod,"(20,16)",160.0500000000032,163.95000000000334,15-12,0.005578125,1
robot-13,returning_pod,"(20,16)",175.65000000000379,178.9500000000039,15-15,0.00063,1
robot-13,delivering_pod,"(4,9)",208.50000000000503,212.55000000000518,15-15,0.00580125,1
robot-19,taking_pod,"(17,5)",237.90000000000614,239.85000000000622,15-15,0.0026774999999999993,1
robot-19,taking_pod,"(17,5)",239.85000000000622,241.9500000000063,15-12,0.002900624999999999,1
robot-10,taking_pod,"(20,29)",267.4500000000051,271.5000000000045,15-12,0.001666875,0
robot-14,taking_pod,"(18,14)",271.3500000000045,272.2500000000044,15-15,0.0005981250000000001,0
