order_id,order_arrival,process_start_time,order_complete_time,station_id
-41,0,1,49,picker-2
-40,0,1,49,picker-2
-20,0,1,103,picker-3
-37,0,1,112,picker-2
-34,0,1,134,picker-2
-31,0,1,142,picker-3
-20,0,1,142,picker-3
-36,0,1,156,picker-2
-18,0,1,182,picker-3
-31,0,1,182,picker-3
-20,0,1,182,picker-3
-3,0,1,192,picker-2
-50,0,1,208,picker-1
-35,0,1,208,picker-1
-13,0,1,227,picker-3
-32,0,1,236,picker-1
-42,0,1,258,picker-1
-46,0,50,271,picker-2
-2,0,1,281,picker-1
-47,0,1,294,picker-3
-45,0,50,300,picker-2
-48,0,1,316,picker-3
-2,0,1,331,picker-1
-39,0,135,346,picker-2
-49,0,1,353,picker-1
-33,0,157,366,picker-2
-43,0,113,386,picker-2
-44,0,104,427,picker-3
-38,0,143,449,picker-3
-28,0,209,450,picker-1
