order_id,order_arrival,process_start_time,order_complete_time,station_id
-49,0,1,102,picker-1
-50,0,1,112,picker-1
-48,0,1,143,picker-1
-47,0,1,174,picker-1
-44,0,1,235,picker-2
-43,0,1,284,picker-2
-46,0,1,287,picker-1
-45,0,1,307,picker-1
-42,0,1,329,picker-2
-40,0,1,346,picker-2
-39,0,1,354,picker-2
-41,0,1,362,picker-2
-38,0,1,413,picker-3
-36,0,1,546,picker-3
-37,0,1,556,picker-3
-35,0,1,618,picker-3
-32,0,103,684,picker-1
-34,0,1,689,picker-3
-31,0,113,727,picker-1
-33,0,1,751,picker-3
-30,0,144,760,picker-1
-29,0,175,789,picker-1
-27,0,285,794,picker-2
-25,0,308,841,picker-1
-28,0,236,842,picker-2
-26,0,288,852,picker-1
-24,0,330,859,picker-2
-23,0,347,913,picker-2
-22,0,355,923,picker-2
-20,0,414,932,picker-3
-21,0,363,975,picker-2
-19,0,547,988,picker-3
-18,0,557,997,picker-3
-17,0,619,1008,picker-3
-16,0,685,1024,picker-1
-15,0,690,1030,picker-3
-13,0,752,1065,picker-3
-11,0,790,1072,picker-1
-14,0,728,1093,picker-1
-12,0,761,1102,picker-1
-10,0,795,1227,picker-2
-9,0,842,1234,picker-1
-8,0,843,1237,picker-2
-7,0,853,1266,picker-1
-6,0,860,1314,picker-2
-5,0,914,1334,picker-2
-2,0,976,1355,picker-2
-4,0,924,1365,picker-2
0,360,998,1368,picker-3
-3,0,933,1376,picker-3
2,360,1025,1392,picker-1
-1,0,989,1396,picker-3
1,360,1009,1417,picker-3
3,360,1031,1456,picker-3
4,420,1066,1471,picker-3
6,480,1094,1517,picker-1
7,540,1103,1527,picker-1
8,600,1228,1532,picker-2
5,420,1073,1537,picker-1
10,780,1238,1562,picker-2
11,780,1267,1577,picker-1
13,840,1335,1582,picker-2
9,660,1235,1593,picker-1
12,840,1315,1594,picker-2
15,960,1366,1602,picker-2
14,840,1356,1624,picker-2
16,1020,1369,1645,picker-3
18,1020,1393,1689,picker-1
17,1020,1377,1697,picker-3
20,1080,1418,1708,picker-3
23,1140,1518,1735,picker-1
