order_id,order_arrival,process_start_time,order_complete_time,station_id
-41,0,1,70,picker-1
-26,0,1,70,picker-1
-45,0,1,75,picker-2
-35,0,1,128,picker-3
-6,0,1,162,picker-3
-31,0,1,182,picker-2
-40,0,1,185,picker-1
-49,0,1,202,picker-3
-48,0,1,202,picker-3
-39,0,1,230,picker-1
-19,0,1,231,picker-3
-38,0,1,232,picker-2
-16,0,1,232,picker-2
-1,0,1,255,picker-3
-34,0,1,293,picker-1
-28,0,1,305,picker-2
-44,0,129,314,picker-3
-46,0,76,328,picker-2
-12,0,1,337,picker-1
-43,0,163,355,picker-3
-50,0,71,360,picker-1
-47,0,71,382,picker-1
-42,0,183,484,picker-2
-36,0,186,500,picker-1
-33,0,203,505,picker-3
-27,0,233,512,picker-2
-37,0,1,512,picker-2
-30,0,231,522,picker-1
-32,0,203,571,picker-3
-29,0,232,593,picker-3
-25,0,233,613,picker-2
-22,0,306,648,picker-2
