robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-2,taking_pod,"(13,13)",4.199999999999999,11.700000000000017,15-15,0.002188125,0
robot-2,delivering_pod,"(4,9)",20.099999999999987,27.599999999999916,15-12,0.002188125,0
robot-6,delivering_pod,"(4,15)",29.099999999999902,33.149999999999864,15-15,0.00580125,1
robot-16,delivering_pod,"(4,15)",37.94999999999982,41.99999999999978,15-15,0.00580125,1
robot-5,delivering_pod,"(4,15)",42.449999999999775,46.49999999999974,15-15,0.00580125,3
robot-1,delivering_pod,"(4,15)",44.549999999999756,48.749999999999716,15-15,0.0052456249999999986,3
robot-4,delivering_pod,"(4,21)",46.34999999999974,50.6999999999997,15-15,0.0050287499999999985,2
robot-9,delivering_pod,"(4,15)",48.29999999999972,52.79999999999968,15-15,0.005011874999999999,1
robot-7,returning_pod,"(12,16)",104.5500000000011,109.35000000000129,15-15,0.0021374999999999996,1
robot-17,returning_pod,"(11,10)",127.35000000000197,134.1000000000022,15-12,0.005049374999999999,1
robot-18,taking_pod,"(16,16)",141.6000000000025,147.90000000000273,15-15,0.004117499999999999,1
robot-2,returning_pod,"(13,13)",146.40000000000268,151.9500000000029,15-12,0.0030756249999999985,1
robot-13,taking_pod,"(20,14)",149.8500000000028,152.1000000000029,15-15,0.00242125,1
robot-13,taking_pod,"(20,14)",152.1000000000029,155.40000000000302,15-12,0.00064,1
robot-17,taking_pod,"(18,23)",155.250000000003,159.30000000000317,15-12,0.001666875,0
robot-18,delivering_pod,"(4,21)",153.00000000000293,159.60000000000318,15-15,0.001381875,0
robot-17,taking_pod,"(18,23)",165.4500000000034,166.20000000000343,15-15,0.0008924999999999998,0
robot-13,delivering_pod,"(4,21)",163.50000000000333,170.10000000000358,15-15,0.00546,0
robot-2,delivering_pod,"(4,21)",173.4000000000037,178.20000000000388,15-15,0.0020725,1
robot-18,returning_pod,"(16,16)",214.95000000000528,219.15000000000543,15-15,0.00130125,1
robot-8,delivering_pod,"(4,9)",258.9000000000064,262.9500000000058,15-15,0.00580125,1
robot-13,returning_pod,"(20,14)",279.9000000000032,283.8000000000026,15-12,0.005578125,1
robot-12,taking_pod,"(13,23)",287.55000000000206,288.30000000000194,15-12,0.0008924999999999998,0
robot-6,delivering_pod,"(4,21)",326.9999999999961,330.8999999999955,15-15,0.005578125,1
robot-1,returning_pod,"(34,11)",337.3499999999945,341.3999999999939,15-12,0.00580125,1
robot-5,returning_pod,"(36,8)",352.19999999999226,356.09999999999167,15-12,0.005578125,1
robot-19,taking_pod,"(11,10)",366.89999999999003,367.6499999999899,15-12,0.0006749999999999999,0
robot-18,returning_pod,"(36,10)",371.5499999999893,375.44999999998873,15-12,0.005578125,2
robot-14,returning_pod,"(36,11)",373.49999999998903,377.6999999999884,15-12,0.005075624999999999,1
robot-6,returning_pod,"(30,11)",402.1499999999847,406.0499999999841,15-12,0.005578125,1
robot-16,delivering_pod,"(4,15)",418.19999999998225,422.24999999998164,15-15,0.00580125,1
robot-4,taking_pod,"(13,14)",426.89999999998093,427.6499999999808,15-12,0.0007337499999999999,0
robot-18,taking_pod,"(14,19)",428.5499999999807,432.74999999998005,15-15,0.005263124999999998,1
robot-18,delivering_pod,"(4,15)",447.4499999999778,452.2499999999771,15-15,0.0020725,1
robot-3,delivering_pod,"(4,15)",474.4499999999737,478.34999999997314,15-15,0.005578125,1
robot-10,returning_pod,"(25,8)",491.2499999999712,495.29999999997057,15-12,0.00580125,1
