order_id,order_arrival,process_start_time,order_complete_time,station_id
-41,0,1,82,picker-1
-26,0,1,82,picker-1
-10,0,1,150,picker-3
-45,0,1,196,picker-3
-22,0,1,196,picker-3
-40,0,1,220,picker-1
-49,0,1,220,picker-2
-39,0,1,242,picker-1
-42,0,1,252,picker-3
-34,0,1,293,picker-1
-38,0,1,297,picker-3
-33,0,1,311,picker-2
-16,0,1,319,picker-3
-25,0,1,334,picker-2
-12,0,1,342,picker-1
-47,0,151,345,picker-3
-6,0,1,362,picker-2
-50,0,83,362,picker-1
-44,0,197,376,picker-3
-48,0,83,382,picker-1
-23,0,1,384,picker-2
-46,0,197,397,picker-3
-1,0,1,406,picker-2
-43,0,221,424,picker-1
-35,0,253,487,picker-3
-36,0,243,524,picker-1
-31,0,298,535,picker-3
-30,0,312,540,picker-2
-29,0,320,555,picker-3
-32,0,294,584,picker-1
-27,0,343,611,picker-1
-28,0,335,636,picker-2
-24,0,346,678,picker-3
-21,0,363,684,picker-1
-18,0,383,704,picker-1
-37,0,221,709,picker-2
-20,0,363,731,picker-2
-19,0,377,742,picker-3
-17,0,385,798,picker-2
-15,0,398,822,picker-3
-11,0,488,845,picker-3
-14,0,407,865,picker-2
-8,0,536,904,picker-3
-7,0,541,905,picker-2
-13,0,425,919,picker-1
-5,0,556,924,picker-3
-2,0,637,947,picker-2
-9,0,525,986,picker-1
-3,0,612,1030,picker-1
-4,0,585,1053,picker-1
3,420,710,1062,picker-2
4,420,732,1163,picker-2
2,420,705,1186,picker-1
0,360,679,1233,picker-3
7,480,823,1273,picker-3
8,480,846,1293,picker-3
10,600,905,1313,picker-3
6,480,799,1421,picker-2
12,780,920,1430,picker-1
1,360,685,1430,picker-1
11,660,906,1488,picker-2
14,780,948,1510,picker-2
13,780,925,1540,picker-3
16,840,1031,1553,picker-1
18,900,1063,1564,picker-2
15,780,987,1573,picker-1
17,840,1054,1593,picker-1
20,900,1187,1641,picker-1
21,900,1234,1649,picker-3
22,960,1274,1785,picker-3
5,480,743,1785,picker-3
9,540,866,1800,picker-2
25,1080,1422,1880,picker-2
23,1020,1294,1963,picker-3
26,1080,1431,2042,picker-1
24,1080,1314,2052,picker-3
27,1140,1431,2109,picker-1
28,1200,1489,2133,picker-2
