order_id,order_arrival,process_start_time,order_complete_time,station_id
-49,0,1,104,picker-1
-50,0,1,112,picker-2
-43,0,113,220,picker-2
-46,0,1,224,picker-3
-47,0,1,241,picker-3
-41,0,221,276,picker-2
-48,0,1,277,picker-1
-40,0,225,296,picker-3
-49,0,1,297,picker-1
-39,0,242,313,picker-3
-45,0,105,335,picker-1
-36,0,278,351,picker-3
-44,0,105,355,picker-1
-38,0,277,375,picker-2
-42,0,113,393,picker-1
-37,0,278,470,picker-1
-34,0,278,509,picker-1
-30,0,314,569,picker-3
-28,0,336,574,picker-1
-31,0,297,620,picker-3
-27,0,352,637,picker-3
-32,0,278,678,picker-2
-23,0,376,749,picker-2
-25,0,356,871,picker-1
-17,0,570,905,picker-3
-22,0,394,910,picker-1
-20,0,471,929,picker-1
-14,0,638,939,picker-3
-15,0,621,958,picker-3
-16,0,575,987,picker-1
-18,0,510,1006,picker-1
-11,0,872,1034,picker-1
-13,0,679,1076,picker-2
-12,0,750,1153,picker-2
-9,0,906,1204,picker-3
-8,0,911,1205,picker-1
-6,0,940,1286,picker-3
-7,0,930,1305,picker-1
-4,0,988,1352,picker-1
-5,0,959,1405,picker-3
-3,0,1007,1454,picker-1
2,180,1205,1488,picker-3
-2,0,1035,1492,picker-1
4,180,1287,1505,picker-3
7,240,1406,1526,picker-3
0,120,1077,1527,picker-2
1,180,1154,1547,picker-2
3,180,1206,1550,picker-1
5,180,1306,1589,picker-1
9,300,1489,1600,picker-3
6,240,1353,1628,picker-1
11,360,1506,1651,picker-3
8,300,1455,1666,picker-1
10,300,1493,1743,picker-1
12,420,1527,1750,picker-3
13,420,1528,1753,picker-2
14,480,1548,1770,picker-2
17,600,1601,1817,picker-3
15,540,1551,1841,picker-1
22,840,1751,1874,picker-3
19,720,1652,1891,picker-3
20,780,1667,1937,picker-1
16,600,1590,1957,picker-1
23,840,1754,1960,picker-2
18,600,1629,1976,picker-1
24,900,1771,1994,picker-2
21,780,1744,1995,picker-1
25,900,1818,1999,picker-3
27,960,1875,2085,picker-3
26,900,1842,2092,picker-1
28,1020,1892,2102,picker-3
31,1140,1961,2143,picker-2
29,1080,1938,2188,picker-1
30,1080,1958,2227,picker-1
33,1200,1995,2228,picker-2
32,1140,1977,2265,picker-1
35,1200,2000,2300,picker-3
34,1200,1996,2304,picker-1
36,1200,2086,2358,picker-3
39,1260,2144,2374,picker-2
38,1260,2103,2416,picker-3
37,1200,2093,2439,picker-1
42,1380,2229,2499,picker-2
40,1260,2189,2535,picker-1
44,1440,2301,2554,picker-3
47,1500,2375,2566,picker-2
46,1500,2359,2575,picker-3
48,1500,2417,2660,picker-3
50,1560,2500,2701,picker-2
43,1380,2266,2708,picker-1
41,1320,2228,2728,picker-1
45,1440,2305,2747,picker-1
53,1680,2567,2811,picker-2
49,1500,2440,2824,picker-1
52,1620,2555,2829,picker-3
55,1740,2661,2937,picker-3
54,1740,2576,2956,picker-3
51,1560,2536,2959,picker-1
56,1860,2702,3025,picker-2
57,1920,2709,3045,picker-1
60,2040,2812,3064,picker-2
62,2040,2830,3117,picker-3
59,1920,2748,3122,picker-1
63,2100,2938,3133,picker-3
61,2040,2825,3142,picker-1
64,2100,2957,3151,picker-3
58,1920,2729,3161,picker-1
66,2160,3026,3175,picker-2
65,2160,2960,3257,picker-1
68,2220,3065,3293,picker-2
69,2280,3118,3324,picker-3
67,2160,3046,3354,picker-1
71,2400,3134,3358,picker-3
75,2520,3176,3406,picker-2
73,2460,3152,3408,picker-3
70,2280,3123,3431,picker-1
72,2460,3143,3508,picker-1
77,2520,3294,3540,picker-2
