robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-20,taking_pod,"(18,14)",0.15,6.150000000000004,15-15,0.0021343749999999996,1
robot-20,taking_pod,"(18,14)",6.150000000000004,9.300000000000011,15-12,0.000583125,1
robot-18,delivering_pod,"(4,9)",15.300000000000026,19.349999999999994,15-12,0.001666875,0
robot-20,delivering_pod,"(4,9)",15.900000000000027,21.299999999999976,15-15,0.0036749999999999986,0
robot-12,delivering_pod,"(4,9)",22.649999999999963,29.2499999999999,15-15,0.00546,1
robot-2,taking_pod,"(12,20)",28.649999999999906,32.54999999999987,15-15,0.005578125,1
robot-14,delivering_pod,"(4,9)",36.74999999999983,40.79999999999979,15-15,0.0057375,1
robot-9,taking_pod,"(10,14)",41.24999999999979,41.99999999999978,15-12,0.0007337499999999999,0
robot-5,delivering_pod,"(4,15)",40.94999999999979,44.99999999999975,15-15,0.00580125,1
robot-11,delivering_pod,"(4,21)",45.29999999999975,49.34999999999971,15-15,0.00580125,1
robot-3,delivering_pod,"(4,15)",52.49999999999968,56.54999999999964,15-15,0.0057375,1
