robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-17,delivering_pod,"(4,9)",10.650000000000015,17.250000000000014,15-15,0.00546,0
robot-6,delivering_pod,"(4,9)",20.249999999999986,24.299999999999947,15-12,0.001666875,0
robot-9,delivering_pod,"(4,9)",20.549999999999983,24.599999999999945,15-15,0.0057375,1
robot-8,delivering_pod,"(4,9)",25.19999999999994,29.2499999999999,15-15,0.0057375,1
robot-3,delivering_pod,"(4,9)",32.54999999999987,36.59999999999983,15-15,0.00580125,1
robot-12,delivering_pod,"(4,9)",53.69999999999967,57.74999999999963,15-15,0.00580125,1
robot-18,delivering_pod,"(4,9)",151.9500000000029,156.00000000000304,15-15,0.0057375,1
robot-17,returning_pod,"(20,16)",168.3000000000035,171.60000000000363,15-15,0.00063,1
robot-17,taking_pod,"(10,4)",179.70000000000394,183.7500000000041,15-15,0.0016668750000000002,0
robot-17,taking_pod,"(10,4)",183.7500000000041,185.70000000000417,15-12,0.0025874999999999995,1
robot-9,returning_pod,"(20,11)",202.6500000000048,206.70000000000496,15-12,0.0057375,1
robot-13,delivering_pod,"(4,9)",202.2000000000048,207.00000000000497,15-15,0.0020725,1
robot-8,returning_pod,"(19,11)",257.7000000000066,264.60000000000554,15-15,0.005132499999999998,1
robot-8,returning_pod,"(19,11)",264.60000000000554,269.4000000000048,15-12,0.0021374999999999996,1
robot-16,taking_pod,"(10,14)",323.99999999999653,328.7999999999958,15-15,0.0020725,1
robot-2,taking_pod,"(13,7)",329.3999999999957,330.1499999999956,15-12,0.0008924999999999998,0
