order_id,order_arrival,process_start_time,order_complete_time,station_id
-50,0,1,89,picker-3
-45,0,1,91,picker-1
-47,0,1,115,picker-3
-43,0,1,141,picker-3
-40,0,1,141,picker-3
-44,0,1,161,picker-3
-11,0,1,180,picker-2
-8,0,1,180,picker-2
-49,0,1,208,picker-2
-16,0,1,220,picker-1
-31,0,1,248,picker-1
-48,0,90,271,picker-3
-33,0,1,281,picker-2
-41,0,116,291,picker-3
-42,0,1,299,picker-1
-25,0,1,304,picker-2
-9,0,1,311,picker-3
-1,0,1,326,picker-2
-28,0,1,327,picker-1
-46,0,92,349,picker-1
-35,0,181,445,picker-2
-39,0,142,484,picker-3
-34,0,181,545,picker-2
-29,0,249,584,picker-1
-38,0,142,596,picker-3
-30,0,221,605,picker-1
-32,0,209,605,picker-2
-26,0,282,625,picker-2
-36,0,162,685,picker-3
-37,0,1,705,picker-1
-27,0,272,707,picker-3
-22,0,305,740,picker-2
-24,0,292,819,picker-3
-23,0,300,834,picker-1
-20,0,327,856,picker-2
-18,0,350,857,picker-1
-21,0,312,863,picker-3
-19,0,328,879,picker-1
-17,0,446,917,picker-2
-14,0,546,977,picker-2
-15,0,485,997,picker-3
-7,0,606,1016,picker-2
-13,0,585,1027,picker-1
-10,0,606,1067,picker-1
-12,0,597,1086,picker-3
-2,0,741,1097,picker-2
-5,0,686,1109,picker-3
-4,0,706,1118,picker-1
-6,0,626,1120,picker-2
-3,0,708,1176,picker-3
2,420,857,1232,picker-2
3,420,858,1267,picker-1
0,360,820,1360,picker-3
4,420,864,1405,picker-3
8,480,998,1427,picker-3
7,480,978,1497,picker-2
6,480,918,1497,picker-2
11,660,1068,1517,picker-1
10,600,1028,1537,picker-1
12,780,1087,1575,picker-3
14,780,1110,1656,picker-3
15,780,1119,1669,picker-1
17,840,1177,1679,picker-3
13,780,1098,1764,picker-2
9,540,1017,1814,picker-2
1,360,835,1819,picker-1
20,900,1361,1824,picker-3
16,840,1121,1837,picker-2
18,900,1233,1859,picker-2
21,900,1406,1891,picker-3
22,960,1428,1913,picker-3
5,480,880,2065,picker-1
25,1080,1518,2091,picker-1
23,1020,1498,2104,picker-2
26,1080,1538,2171,picker-1
24,1080,1498,2215,picker-2
27,1140,1576,2242,picker-3
29,1200,1670,2281,picker-1
31,1200,1765,2372,picker-2
28,1200,1657,2398,picker-3
32,1260,1815,2452,picker-2
33,1320,1820,2465,picker-1
35,1320,1838,2473,picker-2
30,1200,1680,2532,picker-3
34,1320,1825,2554,picker-3
37,1380,1892,2621,picker-3
36,1320,1860,2622,picker-2
38,1440,1914,2665,picker-3
41,1560,2105,2697,picker-2
44,1680,2243,2713,picker-3
39,1500,2066,2721,picker-1
43,1680,2216,2727,picker-2
40,1500,2092,2743,picker-1
46,1740,2373,2770,picker-2
42,1560,2172,2794,picker-1
19,900,1268,2794,picker-1
47,1740,2399,2803,picker-3
45,1740,2282,2838,picker-1
