robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-9,taking_pod,"(13,13)",4.5,11.100000000000016,15-15,0.001381875,0
robot-4,taking_pod,"(25,4)",14.250000000000023,16.200000000000024,15-15,0.0026774999999999993,1
robot-4,taking_pod,"(25,4)",16.200000000000024,18.300000000000004,15-12,0.002900624999999999,1
robot-13,taking_pod,"(17,1)",24.749999999999943,25.499999999999936,15-15,0.0008924999999999998,0
robot-9,delivering_pod,"(4,15)",19.499999999999993,26.999999999999922,15-12,0.002188125,0
robot-7,delivering_pod,"(4,15)",50.0999999999997,54.149999999999665,15-15,0.0057375,1
robot-13,delivering_pod,"(4,15)",64.34999999999958,68.39999999999974,15-15,0.0057375,1
robot-2,returning_pod,"(26,10)",105.15000000000113,109.20000000000128,15-12,0.00580125,1
robot-9,returning_pod,"(13,13)",124.50000000000186,130.05000000000206,15-12,0.0031781249999999995,1
robot-9,taking_pod,"(30,4)",136.05000000000229,142.65000000000254,15-12,0.001381875,0
robot-20,delivering_pod,"(4,15)",151.9500000000029,155.85000000000304,15-15,0.005578125,1
