robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-14,delivering_pod,"(4,21)",15.750000000000027,20.549999999999983,15-15,0.0020725,1
robot-2,taking_pod,"(13,7)",20.99999999999998,22.94999999999996,15-15,0.0026774999999999993,2
robot-2,taking_pod,"(13,7)",22.94999999999996,24.89999999999994,15-12,0.0026774999999999993,1
robot-19,delivering_pod,"(4,21)",22.499999999999964,26.549999999999926,15-15,0.00580125,1
robot-10,returning_pod,"(13,14)",79.05000000000014,83.85000000000032,15-15,0.0021374999999999996,1
robot-20,returning_pod,"(13,8)",99.75000000000092,106.50000000000118,15-12,0.005049374999999999,1
robot-8,returning_pod,"(25,8)",112.2000000000014,116.25000000000155,15-12,0.0057375,1
robot-1,delivering_pod,"(4,15)",132.75000000000216,136.6500000000023,15-15,0.005578125,1
robot-19,returning_pod,"(30,14)",142.80000000000254,146.7000000000027,15-12,0.005578125,1
robot-1,returning_pod,"(32,11)",179.40000000000393,183.45000000000408,15-12,0.00580125,1
robot-16,taking_pod,"(14,17)",198.60000000000466,199.5000000000047,15-15,0.0006093750000000001,0
robot-16,delivering_pod,"(4,9)",206.10000000000494,213.60000000000522,15-15,0.002188125,0
robot-2,delivering_pod,"(4,15)",214.20000000000525,218.1000000000054,15-15,0.005578125,1
robot-20,delivering_pod,"(4,21)",241.8000000000063,245.70000000000644,15-15,0.005578125,1
