robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-6,taking_pod,"(13,14)",5.100000000000001,12.60000000000002,15-15,0.002149375,0
robot-19,taking_pod,"(20,16)",18.75,19.349999999999994,15-15,0.0006693749999999998,0
robot-2,delivering_pod,"(4,9)",35.249999999999844,39.14999999999981,15-15,0.005578125,1
robot-5,delivering_pod,"(4,21)",43.04999999999977,47.09999999999973,15-15,0.0057375,2
robot-11,delivering_pod,"(4,9)",44.84999999999975,49.19999999999971,15-15,0.005086249999999999,1
robot-8,returning_pod,"(13,8)",76.95000000000006,83.70000000000032,15-12,0.005049374999999999,1
robot-18,taking_pod,"(11,14)",103.65000000000107,104.4000000000011,15-12,0.0007337499999999999,0
robot-8,taking_pod,"(18,13)",103.35000000000106,107.40000000000121,15-12,0.001628125,0
robot-2,returning_pod,"(29,13)",117.4500000000016,121.50000000000175,15-12,0.00558375,1
robot-11,returning_pod,"(32,11)",125.4000000000019,129.45000000000203,15-12,0.0057375,1
robot-8,delivering_pod,"(4,9)",131.70000000000212,135.75000000000227,15-15,0.0057375,1
robot-10,delivering_pod,"(4,15)",138.60000000000238,144.6000000000026,15-15,0.004567499999999999,0
robot-6,returning_pod,"(13,14)",181.500000000004,186.3000000000042,15-15,0.0021374999999999996,1
robot-10,returning_pod,"(19,16)",186.15000000000418,190.20000000000434,15-12,0.00580125,1
robot-8,returning_pod,"(18,13)",197.1000000000046,201.15000000000475,15-12,0.0057375,1
robot-6,taking_pod,"(38,2)",196.50000000000458,205.65000000000492,15-12,0.002085,1
robot-10,returning_pod,"(19,16)",201.90000000000478,206.10000000000494,15-15,0.00130125,1
robot-9,returning_pod,"(16,10)",205.50000000000492,212.25000000000517,15-12,0.005049374999999999,1
robot-10,taking_pod,"(11,20)",213.3000000000052,213.90000000000524,15-15,0.0006693749999999998,0
robot-5,returning_pod,"(22,13)",225.75000000000568,229.65000000000583,15-12,0.005578125,1
robot-19,returning_pod,"(20,16)",235.80000000000607,239.7000000000062,15-12,0.005578125,1
robot-8,delivering_pod,"(4,9)",238.95000000000618,242.85000000000633,15-15,0.005578125,1
robot-19,returning_pod,"(20,16)",251.40000000000666,254.70000000000678,15-15,0.00063,1
robot-16,returning_pod,"(24,13)",256.05000000000683,260.1000000000062,15-12,0.0057375,1
robot-19,taking_pod,"(11,16)",262.50000000000585,263.10000000000576,15-15,0.0006693749999999998,0
robot-18,returning_pod,"(11,14)",263.7000000000057,268.50000000000495,15-15,0.0021374999999999996,1
robot-1,taking_pod,"(14,20)",288.4500000000019,289.2000000000018,15-12,0.0008924999999999998,0
robot-18,taking_pod,"(19,2)",285.75000000000233,290.4000000000016,15-12,0.0025206249999999994,0
robot-2,delivering_pod,"(4,9)",296.10000000000076,300.00000000000017,15-15,0.005578125,1
robot-8,returning_pod,"(32,13)",301.49999999999994,305.54999999999933,15-12,0.0057375,1
robot-9,returning_pod,"(25,13)",312.14999999999833,316.1999999999977,15-12,0.00580125,1
robot-5,returning_pod,"(24,10)",318.4499999999974,322.3499999999968,15-12,0.005578125,1
robot-19,returning_pod,"(11,16)",321.14999999999696,325.94999999999624,15-15,0.0021374999999999996,2
robot-14,delivering_pod,"(4,9)",325.4999999999963,329.5499999999957,15-15,0.00580125,1
robot-19,delivering_pod,"(4,21)",342.89999999999367,351.7499999999923,15-12,0.003962499999999999,0
robot-2,returning_pod,"(31,14)",354.89999999999185,358.94999999999123,15-12,0.0057375,1
robot-8,delivering_pod,"(4,15)",368.84999999998973,372.74999999998914,15-15,0.005578125,1
robot-4,returning_pod,"(12,8)",378.4499999999883,385.34999999998723,15-12,0.005196249999999998,1
robot-1,taking_pod,"(16,7)",408.29999999998375,410.24999999998346,15-15,0.0026774999999999993,1
robot-1,taking_pod,"(16,7)",410.24999999998346,412.34999999998314,15-12,0.002900624999999999,1
robot-19,returning_pod,"(11,13)",413.54999999998296,417.59999999998234,15-12,0.001233125,1
robot-20,delivering_pod,"(4,21)",419.54999999998205,423.59999999998143,15-15,0.00580125,1
robot-19,taking_pod,"(14,8)",427.49999999998084,428.24999999998073,15-12,0.0006749999999999999,0
robot-16,delivering_pod,"(4,9)",453.74999999997686,457.79999999997625,15-15,0.00580125,1
robot-8,taking_pod,"(14,17)",458.2499999999762,462.44999999997555,15-15,0.005333124999999999,1
