order_id,order_arrival,process_start_time,order_complete_time,station_id
-44,0,1,57,picker-3
-43,0,1,100,picker-1
-18,0,1,105,picker-2
-47,0,1,113,picker-2
-39,0,1,163,picker-3
-20,0,1,163,picker-3
-14,0,1,163,picker-3
-50,0,1,184,picker-3
-28,0,1,225,picker-2
-29,0,1,231,picker-1
-24,0,1,231,picker-1
-21,0,1,239,picker-1
-42,0,1,245,picker-3
-19,0,1,253,picker-2
-2,0,1,298,picker-2
-9,0,1,299,picker-1
-10,0,1,307,picker-2
-7,0,1,311,picker-1
-49,0,58,329,picker-3
-46,0,106,369,picker-2
-48,0,101,394,picker-1
-45,0,114,425,picker-2
-41,0,164,427,picker-3
-40,0,164,435,picker-3
-38,0,164,476,picker-3
