order_id,order_arrival,process_start_time,order_complete_time,station_id
-48,0,0,184,picker-2
-50,0,0,185,picker-1
-50,0,0,185,picker-1
-49,0,0,282,picker-1
-47,0,0,300,picker-2
-46,0,185,320,picker-2
-45,0,185,320,picker-1
-44,0,186,339,picker-1
-42,0,301,377,picker-2
-43,0,283,378,picker-1
-40,0,321,394,picker-2
-41,0,321,398,picker-1
-39,0,340,419,picker-1
-36,0,379,470,picker-1
-38,0,378,479,picker-2
-35,0,395,496,picker-2
-37,0,378,501,picker-3
-34,0,399,511,picker-1
-30,0,480,611,picker-2
-28,0,497,628,picker-2
-32,0,420,629,picker-1
-31,0,471,663,picker-1
-33,0,399,694,picker-3
-26,0,512,697,picker-1
-29,0,480,713,picker-3
-27,0,502,752,picker-3
-24,0,612,822,picker-2
-23,0,629,841,picker-2
-22,0,630,902,picker-1
-20,0,630,1041,picker-3
-18,0,695,1079,picker-3
-19,0,664,1092,picker-1
-17,0,698,1112,picker-1
-16,0,714,1118,picker-3
-15,0,753,1156,picker-3
-14,0,753,1177,picker-2
-13,0,823,1216,picker-2
-8,0,842,1308,picker-2
-9,0,842,1342,picker-2
-7,0,842,1432,picker-3
-6,0,903,1448,picker-1
-2,0,1093,1501,picker-2
-3,0,1093,1525,picker-1
-5,0,1042,1529,picker-3
-4,0,1080,1548,picker-3
3,180,1178,1574,picker-2
2,180,1157,1587,picker-3
4,180,1217,1609,picker-2
0,120,1113,1621,picker-1
1,180,1119,1625,picker-3
5,180,1309,1643,picker-2
7,240,1433,1644,picker-3
8,300,1449,1673,picker-1
6,240,1343,1694,picker-2
9,300,1502,1711,picker-2
11,360,1530,1759,picker-3
10,300,1526,1770,picker-1
13,420,1575,1829,picker-2
12,420,1549,1836,picker-3
14,480,1588,1855,picker-3
15,540,1610,1906,picker-2
20,780,1674,1913,picker-1
19,720,1645,1914,picker-3
21,780,1695,1926,picker-2
16,600,1622,1930,picker-1
17,600,1626,1931,picker-3
18,600,1644,1945,picker-2
23,840,1760,2000,picker-3
22,840,1712,2003,picker-2
24,900,1771,2027,picker-1
25,900,1830,2061,picker-2
28,1020,1907,2100,picker-2
31,1140,1927,2134,picker-2
27,960,1856,2166,picker-3
29,1080,1914,2180,picker-1
26,900,1837,2186,picker-3
32,1140,1931,2197,picker-1
30,1080,1915,2243,picker-3
34,1200,1946,2254,picker-2
36,1200,2004,2318,picker-2
33,1200,1932,2340,picker-3
37,1200,2028,2424,picker-1
38,1260,2062,2448,picker-2
35,1200,2001,2456,picker-3
39,1260,2101,2506,picker-2
40,1260,2135,2564,picker-2
42,1380,2181,2571,picker-1
44,1440,2198,2588,picker-1
47,1500,2319,2598,picker-2
41,1320,2167,2610,picker-3
46,1500,2255,2616,picker-2
45,1440,2244,2668,picker-3
43,1380,2187,2687,picker-3
49,1500,2425,2707,picker-1
50,1560,2449,2725,picker-2
52,1620,2507,2759,picker-2
48,1500,2341,2784,picker-3
53,1680,2565,2811,picker-2
51,1560,2457,2919,picker-3
54,1740,2572,2946,picker-1
55,1740,2589,2965,picker-1
57,1920,2611,2979,picker-3
56,1860,2599,2997,picker-2
60,2040,2688,3031,picker-3
61,2040,2708,3036,picker-1
59,1920,2669,3048,picker-3
58,1920,2617,3074,picker-2
64,2100,2785,3082,picker-3
62,2040,2726,3151,picker-2
66,2160,2920,3157,picker-3
63,2100,2760,3170,picker-2
67,2160,2947,3242,picker-1
65,2160,2812,3266,picker-2
69,2280,2980,3286,picker-3
70,2280,2998,3305,picker-2
71,2400,3032,3337,picker-3
68,2220,2966,3338,picker-1
75,2520,3083,3372,picker-3
74,2460,3075,3389,picker-2
73,2460,3049,3389,picker-3
72,2460,3037,3435,picker-1
79,2580,3243,3484,picker-1
76,2520,3152,3492,picker-2
77,2520,3158,3515,picker-3
81,2640,3287,3534,picker-3
78,2580,3171,3568,picker-2
83,2700,3338,3571,picker-3
80,2580,3267,3626,picker-2
84,2760,3339,3644,picker-1
82,2640,3306,3645,picker-2
86,2820,3390,3664,picker-2
85,2820,3373,3726,picker-3
88,2880,3436,3744,picker-1
90,3000,3493,3764,picker-2
89,2940,3485,3767,picker-1
93,3240,3569,3891,picker-2
87,2820,3390,3918,picker-3
91,3120,3516,3995,picker-3
96,3420,3645,3997,picker-1
92,3180,3535,4015,picker-3
95,3300,3627,4028,picker-2
98,3480,3665,4062,picker-2
97,3420,3646,4079,picker-2
94,3240,3572,4130,picker-3
99,3540,3727,4188,picker-3
100,3540,3745,4199,picker-1
101,3660,3765,4231,picker-2
103,3720,3892,4248,picker-2
102,3660,3768,4267,picker-1
104,3720,3919,4276,picker-3
105,3720,3996,4390,picker-3
106,3780,3998,4397,picker-1
107,3840,4016,4467,picker-3
108,3840,4029,4486,picker-2
109,3900,4063,4582,picker-2
111,3900,4131,4639,picker-3
110,3900,4080,4640,picker-2
113,3960,4200,4684,picker-1
114,4020,4232,4718,picker-2
112,3960,4189,4755,picker-3
117,4200,4277,4774,picker-3
116,4200,4268,4779,picker-1
115,4140,4249,4786,picker-2
119,4260,4398,4822,picker-1
121,4260,4487,4843,picker-2
118,4260,4391,4870,picker-3
124,4380,4641,4877,picker-2
122,4320,4583,4894,picker-2
125,4500,4685,4942,picker-1
120,4260,4468,4948,picker-3
126,4500,4719,4955,picker-2
123,4380,4640,4967,picker-3
127,4560,4756,4986,picker-3
128,4620,4775,5005,picker-3
132,4680,4844,5077,picker-2
130,4680,4787,5094,picker-2
133,4740,4871,5094,picker-3
129,4680,4780,5163,picker-1
131,4680,4823,5183,picker-1
134,4740,4878,5223,picker-2
137,4800,4949,5232,picker-3
136,4800,4943,5241,picker-1
135,4740,4895,5281,picker-2
138,4800,4956,5358,picker-2
140,4860,4987,5374,picker-3
139,4860,4968,5432,picker-3
141,4920,5006,5452,picker-3
145,5100,5164,5491,picker-1
142,4980,5078,5493,picker-2
144,5040,5095,5509,picker-3
146,5160,5184,5525,picker-1
143,4980,5095,5532,picker-2
148,5220,5233,5536,picker-3
149,5280,5280,5542,picker-1
147,5160,5224,5590,picker-2
152,5340,5375,5600,picker-3
