robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-9,taking_pod,"(16,17)",12.90000000000002,13.800000000000022,15-15,0.0006093750000000001,0
robot-17,taking_pod,"(13,11)",13.20000000000002,14.100000000000023,15-12,0.000609375,0
robot-16,taking_pod,"(19,13)",23.09999999999996,23.84999999999995,15-15,0.0007337499999999999,1
robot-9,delivering_pod,"(4,9)",20.399999999999984,27.899999999999913,15-15,0.002188125,2
robot-17,delivering_pod,"(4,9)",20.549999999999983,28.049999999999912,15-12,0.002188125,0
robot-15,taking_pod,"(11,2)",29.099999999999902,29.699999999999896,15-12,0.0006693749999999998,0
robot-1,taking_pod,"(10,4)",23.249999999999957,29.849999999999895,15-15,0.005199374999999997,2
robot-11,taking_pod,"(12,16)",29.849999999999895,30.599999999999888,15-15,0.0008924999999999998,1
robot-13,delivering_pod,"(4,15)",26.09999999999993,31.799999999999876,15-15,0.004891874999999999,1
robot-14,taking_pod,"(13,14)",32.69999999999987,33.44999999999986,15-12,0.0007337499999999999,0
robot-12,taking_pod,"(14,16)",32.849999999999866,33.89999999999986,15-15,0.0006987500000000002,0
robot-1,taking_pod,"(10,4)",37.64999999999982,38.399999999999814,15-12,0.0007124999999999999,0
robot-16,delivering_pod,"(4,9)",40.349999999999795,44.99999999999975,15-15,0.005336249999999998,1
robot-7,delivering_pod,"(4,15)",46.649999999999736,50.6999999999997,15-15,0.0057375,1
robot-17,returning_pod,"(13,11)",91.50000000000061,97.05000000000082,15-12,0.0030756249999999985,1
robot-11,returning_pod,"(12,16)",116.25000000000155,121.05000000000173,15-15,0.0021374999999999996,1
robot-14,returning_pod,"(13,14)",135.60000000000227,140.40000000000245,15-15,0.0021374999999999996,1
robot-11,delivering_pod,"(4,15)",139.0500000000024,146.55000000000268,15-12,0.002188125,0
robot-13,delivering_pod,"(4,15)",152.5500000000029,156.45000000000306,15-15,0.005578125,2
robot-12,returning_pod,"(14,16)",154.950000000003,159.15000000000316,15-15,0.00130125,1
robot-7,returning_pod,"(20,11)",176.85000000000383,180.90000000000398,15-12,0.00580125,1
robot-14,taking_pod,"(38,19)",191.10000000000437,191.7000000000044,15-12,0.0006693749999999998,0
robot-12,delivering_pod,"(4,9)",201.60000000000477,206.55000000000496,15-15,0.0022218749999999995,1
robot-20,delivering_pod,"(4,9)",212.10000000000517,214.05000000000524,15-15,0.0026774999999999993,1
robot-20,delivering_pod,"(4,9)",214.05000000000524,216.15000000000532,15-12,0.002900624999999999,1
robot-14,delivering_pod,"(4,9)",244.3500000000064,248.40000000000654,15-15,0.00580125,1
robot-16,returning_pod,"(19,13)",245.10000000000642,249.15000000000657,15-12,0.0057375,1
robot-13,returning_pod,"(31,13)",273.3000000000042,277.3500000000036,15-12,0.00580125,1
robot-11,returning_pod,"(13,13)",292.6500000000013,298.20000000000044,15-12,0.0031781249999999995,1
robot-1,delivering_pod,"(4,9)",297.3000000000006,305.39999999999935,15-12,0.002975624999999998,0
robot-16,taking_pod,"(13,13)",307.649999999999,308.3999999999989,15-12,0.0005087500000000001,0
robot-11,delivering_pod,"(4,15)",308.5499999999989,316.04999999999774,15-12,0.002188125,0
robot-16,delivering_pod,"(4,15)",314.54999999999797,322.0499999999968,15-12,0.002188125,0
robot-7,delivering_pod,"(4,9)",365.39999999999026,369.29999999998967,15-15,0.005578125,1
robot-1,returning_pod,"(12,11)",380.249999999988,385.0499999999873,15-12,0.00208875,1
robot-11,returning_pod,"(13,14)",386.699999999987,391.4999999999863,15-15,0.0021374999999999996,1
robot-16,returning_pod,"(13,13)",386.3999999999871,391.94999999998623,15-12,0.0031781249999999995,1
robot-10,delivering_pod,"(4,21)",402.44999999998464,406.499999999984,15-15,0.0057375,1
robot-3,returning_pod,"(14,11)",403.64999999998446,409.9499999999835,15-12,0.004181249999999999,1
robot-15,taking_pod,"(14,19)",416.84999999998246,417.44999999998237,15-12,0.0005793749999999999,0
robot-9,delivering_pod,"(4,9)",414.4499999999828,418.4999999999822,15-15,0.00580125,1
robot-3,taking_pod,"(11,25)",419.849999999982,420.5999999999819,15-12,0.0006749999999999999,0
robot-14,delivering_pod,"(4,15)",427.7999999999808,431.6999999999802,15-15,0.005578125,1
robot-15,delivering_pod,"(4,21)",432.4499999999801,437.24999999997937,15-15,0.0020725,1
robot-8,taking_pod,"(18,13)",458.6999999999761,459.449999999976,15-15,0.0006749999999999999,1
robot-17,delivering_pod,"(4,9)",455.5499999999766,459.449999999976,15-15,0.005578125,1
robot-16,taking_pod,"(29,19)",467.69999999997475,468.29999999997466,15-15,0.0006693749999999998,0
robot-8,delivering_pod,"(4,21)",476.39999999997343,480.4499999999728,15-15,0.0057375,1
robot-11,returning_pod,"(13,16)",484.19999999997225,488.9999999999715,15-15,0.0021374999999999996,1
robot-11,taking_pod,"(30,10)",499.19999999997,503.24999999996936,15-15,0.001666875,0
robot-10,returning_pod,"(20,11)",503.24999999996936,507.14999999996877,15-12,0.005578125,3
robot-14,returning_pod,"(34,14)",505.649999999969,509.6999999999684,15-12,0.00580125,2
robot-11,taking_pod,"(30,10)",503.24999999996936,514.1999999999678,15-12,0.0024506249999999992,1
robot-4,returning_pod,"(25,8)",522.7499999999665,526.6499999999659,15-12,0.005578125,1
robot-17,returning_pod,"(29,13)",532.499999999965,536.5499999999644,15-12,0.0057375,1
robot-1,returning_pod,"(18,11)",542.0999999999635,545.9999999999629,15-12,0.005578125,1
robot-13,taking_pod,"(16,17)",558.449999999961,559.1999999999609,15-15,0.0007337499999999999,0
robot-13,delivering_pod,"(4,9)",565.19999999996,572.6999999999589,15-15,0.002188125,0
robot-18,returning_pod,"(26,10)",569.9999999999593,574.0499999999587,15-12,0.0057375,1
robot-3,taking_pod,"(10,10)",604.0499999999541,604.649999999954,15-12,0.0005793749999999999,0
robot-18,taking_pod,"(13,16)",605.099999999954,609.1499999999534,15-15,0.00558375,1
robot-6,taking_pod,"(19,16)",638.3999999999489,639.2999999999488,15-15,0.0006093750000000001,0
robot-8,returning_pod,"(18,13)",638.3999999999489,642.2999999999483,15-12,0.005578125,2
robot-17,returning_pod,"(12,10)",640.1999999999487,647.2499999999476,15-12,0.004830624999999999,1
robot-6,delivering_pod,"(4,21)",645.8999999999478,651.8999999999469,15-15,0.004567499999999999,0
robot-13,taking_pod,"(11,11)",647.6999999999475,656.2499999999462,15-15,0.002085,1
robot-11,taking_pod,"(11,20)",652.6499999999468,658.1999999999459,15-15,0.005354999999999998,1
robot-19,returning_pod,"(36,8)",657.599999999946,661.4999999999454,15-12,0.005578125,1
robot-13,taking_pod,"(11,11)",663.1499999999452,664.049999999945,15-12,0.0006093750000000001,0
robot-2,taking_pod,"(16,23)",669.1499999999443,669.8999999999442,15-15,0.0007387499999999999,0
robot-20,taking_pod,"(12,2)",670.4999999999441,671.099999999944,15-12,0.0006693749999999998,0
robot-17,taking_pod,"(18,16)",671.5499999999439,672.4499999999438,15-15,0.0006093750000000001,0
robot-13,delivering_pod,"(4,21)",670.649999999944,679.4999999999427,15-12,0.003962499999999999,0
robot-17,delivering_pod,"(4,21)",679.0499999999428,684.449999999942,15-15,0.0036749999999999986,0
robot-8,delivering_pod,"(4,21)",686.3999999999417,690.449999999941,15-15,0.00580125,2
robot-12,delivering_pod,"(4,21)",690.2999999999411,694.3499999999405,15-15,0.00580125,1
robot-10,taking_pod,"(19,11)",698.8499999999398,699.5999999999397,15-15,0.0008924999999999998,0
robot-19,taking_pod,"(10,19)",723.2999999999361,724.049999999936,15-12,0.0008924999999999998,0
robot-10,delivering_pod,"(4,21)",720.7499999999364,724.7999999999358,15-15,0.0057375,1
robot-18,returning_pod,"(13,16)",727.3499999999354,732.1499999999347,15-15,0.0021374999999999996,1
robot-18,taking_pod,"(29,22)",742.1999999999332,742.7999999999331,15-15,0.0006693749999999998,0
robot-16,delivering_pod,"(4,15)",760.0499999999305,763.9499999999299,15-15,0.005578125,1
robot-4,delivering_pod,"(4,15)",790.4999999999259,797.9999999999247,15-12,0.002188125,1
robot-6,returning_pod,"(19,16)",792.5999999999256,799.6499999999245,15-12,0.0052368749999999985,1
robot-6,returning_pod,"(19,16)",811.3499999999227,815.5499999999221,15-15,0.00130125,1
robot-16,returning_pod,"(34,14)",813.2999999999224,817.1999999999218,15-12,0.005578125,1
robot-6,taking_pod,"(12,11)",822.899999999921,829.49999999992,15-15,0.0013431250000000001,0
robot-6,taking_pod,"(12,11)",835.649999999919,836.5499999999189,15-12,0.0006093750000000001,0
robot-6,delivering_pod,"(4,9)",843.1499999999179,851.2499999999167,15-12,0.002975624999999998,1
robot-17,returning_pod,"(18,16)",850.3499999999168,854.2499999999162,15-12,0.005578125,2
