robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-12,delivering_pod,"(4,15)",20.249999999999986,24.299999999999947,15-15,0.00580125,1
robot-6,taking_pod,"(17,20)",23.84999999999995,24.599999999999945,15-15,0.0008924999999999998,0
robot-15,taking_pod,"(16,23)",26.849999999999923,27.449999999999918,15-15,0.0006693749999999998,1
robot-1,delivering_pod,"(4,15)",26.399999999999928,30.44999999999989,15-15,0.00580125,1
robot-20,taking_pod,"(10,13)",32.69999999999987,33.29999999999986,15-12,0.0006693749999999998,0
robot-16,delivering_pod,"(4,15)",30.749999999999886,34.79999999999985,15-15,0.00580125,1
robot-10,taking_pod,"(12,16)",37.64999999999982,38.399999999999814,15-15,0.0008924999999999998,2
robot-11,delivering_pod,"(4,15)",35.69999999999984,39.7499999999998,15-15,0.00580125,2
robot-7,delivering_pod,"(4,21)",37.94999999999982,42.14999999999978,15-15,0.005463124999999998,1
robot-9,returning_pod,"(13,13)",174.90000000000376,180.45000000000397,15-12,0.003065624999999999,1
robot-17,taking_pod,"(20,14)",188.40000000000427,190.80000000000436,15-15,0.002548125,1
robot-9,taking_pod,"(37,1)",186.4500000000042,193.05000000000445,15-12,0.001381875,1
robot-17,taking_pod,"(20,14)",190.80000000000436,194.10000000000448,15-12,0.0006787500000000001,1
robot-14,delivering_pod,"(4,21)",191.10000000000437,197.70000000000462,15-15,0.001381875,1
robot-12,delivering_pod,"(4,21)",193.05000000000445,199.6500000000047,15-15,0.005705624999999998,1
robot-17,delivering_pod,"(4,21)",202.2000000000048,208.80000000000504,15-15,0.00546,0
robot-7,returning_pod,"(34,11)",252.15000000000668,256.05000000000683,15-12,0.005578125,1
robot-10,returning_pod,"(12,16)",268.35000000000497,273.15000000000424,15-15,0.0021374999999999996,1
robot-10,taking_pod,"(11,4)",305.99999999999926,306.59999999999917,15-12,0.0006481249999999998,0
robot-14,returning_pod,"(16,16)",306.74999999999915,310.9499999999985,15-15,0.00130125,1
robot-3,delivering_pod,"(4,21)",319.94999999999715,323.84999999999656,15-15,0.005578125,1
robot-14,delivering_pod,"(4,9)",350.6999999999925,357.2999999999915,15-15,0.001381875,0
robot-12,delivering_pod,"(4,15)",374.9999999999888,379.0499999999882,15-15,0.00580125,1
robot-17,returning_pod,"(20,14)",401.84999999998473,405.74999999998414,15-12,0.005578125,1
robot-6,taking_pod,"(10,14)",415.1999999999827,420.14999999998196,15-15,0.0022218749999999995,1
robot-14,returning_pod,"(16,16)",431.8499999999802,436.04999999997955,15-15,0.00130125,2
robot-11,delivering_pod,"(4,15)",432.2999999999801,436.3499999999795,15-15,0.00580125,1
robot-15,taking_pod,"(17,11)",438.2999999999792,438.8999999999791,15-15,0.0006693749999999998,0
robot-2,returning_pod,"(11,10)",436.1999999999795,442.9499999999785,15-12,0.005049374999999999,2
robot-12,returning_pod,"(31,14)",437.99999999997925,444.74999999997823,15-12,0.005504999999999999,1
robot-15,delivering_pod,"(4,15)",461.9999999999756,466.049999999975,15-15,0.0057375,1
robot-10,returning_pod,"(12,8)",489.7499999999714,496.64999999997036,15-12,0.005132499999999998,1
robot-14,delivering_pod,"(4,9)",490.64999999997127,497.24999999997027,15-15,0.001381875,0
robot-2,taking_pod,"(16,14)",494.3999999999707,498.74999999997004,15-12,0.00143625,0
