order_id,order_arrival,process_start_time,order_complete_time,station_id
-46,0,1,140,picker-1
-50,0,1,213,picker-1
-48,0,1,225,picker-2
-47,0,1,244,picker-2
-45,0,141,251,picker-1
-49,0,1,308,picker-2
-44,0,214,335,picker-1
-47,0,1,343,picker-2
-41,0,252,355,picker-1
-43,0,226,381,picker-2
-39,0,336,404,picker-1
-42,0,245,439,picker-2
-40,0,309,459,picker-2
-37,0,356,486,picker-1
-35,0,405,560,picker-1
-38,0,336,624,picker-2
-37,0,356,652,picker-1
-36,0,382,662,picker-2
-31,0,440,695,picker-2
-32,0,405,747,picker-3
-30,0,460,781,picker-2
-34,0,405,787,picker-1
-33,0,405,844,picker-1
