order_id,order_arrival,process_start_time,order_complete_time,station_id
-44,0,1,79,picker-1
-18,0,1,115,picker-3
-47,0,1,143,picker-3
-39,0,1,149,picker-1
-28,0,1,157,picker-3
-50,0,1,202,picker-1
-20,0,1,202,picker-1
-14,0,1,202,picker-1
-19,0,1,206,picker-3
-21,0,1,228,picker-2
-42,0,1,243,picker-1
-10,0,1,252,picker-3
-9,0,1,265,picker-2
-7,0,1,279,picker-2
-2,0,1,301,picker-3
-5,0,1,302,picker-2
-46,0,80,360,picker-1
-45,0,116,399,picker-3
-48,0,1,417,picker-2
-43,0,144,423,picker-3
-49,0,1,427,picker-2
-40,0,158,454,picker-3
-38,0,203,463,picker-1
-41,0,150,471,picker-1
-35,0,207,504,picker-3
-37,0,203,514,picker-1
-34,0,229,529,picker-2
-36,0,203,534,picker-1
-32,0,253,560,picker-3
-33,0,244,565,picker-1
-31,0,266,578,picker-2
-30,0,280,586,picker-2
-29,0,302,615,picker-3
-27,0,303,653,picker-2
-26,0,361,657,picker-1
-24,0,418,698,picker-2
-25,0,400,727,picker-3
-17,0,455,739,picker-3
-22,0,428,756,picker-2
-16,0,464,771,picker-1
-23,0,424,774,picker-3
-13,0,505,796,picker-3
