robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-16,taking_pod,"(19,19)",0.3,4.5,15-18,0.0023906249999999995,1
robot-19,taking_pod,"(17,11)",7.200000000000006,7.950000000000008,15-9,0.0007337499999999999,0
robot-18,taking_pod,"(16,1)",1.05,8.100000000000009,15-6,0.002019375,1
robot-3,taking_pod,"(10,28)",0.6,8.250000000000009,15-27,0.001213125,1
robot-8,taking_pod,"(10,11)",7.500000000000007,8.40000000000001,15-12,0.000598125,0
robot-1,taking_pod,"(18,17)",7.950000000000008,8.55000000000001,15-15,0.0005793749999999999,0
robot-18,taking_pod,"(16,1)",8.100000000000009,10.350000000000014,15-3,0.0023949999999999996,1
robot-18,taking_pod,"(16,1)",10.350000000000014,13.650000000000022,15-0,0.0005912500000000001,1
robot-17,taking_pod,"(19,1)",10.650000000000015,14.700000000000024,15-3,0.001281875,1
robot-6,taking_pod,"(17,25)",13.950000000000022,18.150000000000006,15-24,0.005333124999999999,1
robot-9,delivering_pod,"(4,21)",17.55000000000001,21.599999999999973,15-15,0.00580125,1
robot-4,delivering_pod,"(4,21)",18.300000000000004,22.349999999999966,15-27,0.00580125,1
robot-11,taking_pod,"(13,23)",23.84999999999995,24.599999999999945,15-21,0.0007337499999999999,0
robot-1,delivering_pod,"(4,21)",25.649999999999935,29.699999999999896,15-21,0.0057375,2
robot-5,delivering_pod,"(4,9)",26.24999999999993,30.29999999999989,15-3,0.00580125,1
robot-13,delivering_pod,"(4,15)",27.449999999999918,31.799999999999876,15-21,0.005086249999999999,1
robot-19,delivering_pod,"(4,9)",29.099999999999902,33.149999999999864,15-15,0.0057375,1
robot-15,delivering_pod,"(4,15)",30.44999999999989,34.49999999999985,15-27,0.00580125,1
robot-17,delivering_pod,"(4,9)",31.199999999999882,35.249999999999844,15-3,0.0057375,1
robot-16,delivering_pod,"(4,9)",31.799999999999876,35.84999999999984,15-21,0.0057375,1
robot-11,delivering_pod,"(4,15)",30.599999999999888,38.09999999999982,15-24,0.002188125,0
robot-2,delivering_pod,"(4,9)",34.49999999999985,38.399999999999814,15-9,0.005578125,1
robot-14,delivering_pod,"(4,21)",34.34999999999985,42.449999999999775,15-30,0.002975624999999998,0
robot-20,delivering_pod,"(4,15)",38.69999999999981,42.74999999999977,15-9,0.0057375,1
robot-11,delivering_pod,"(4,15)",38.09999999999982,42.89999999999977,15-21,0.0021374999999999996,1
robot-14,delivering_pod,"(4,21)",42.449999999999775,47.24999999999973,15-27,0.0021374999999999996,3
robot-18,delivering_pod,"(4,9)",43.19999999999977,47.24999999999973,15-9,0.0057375,1
robot-6,delivering_pod,"(4,9)",43.499999999999766,49.19999999999971,15-27,0.005439999999999998,2
robot-7,delivering_pod,"(4,21)",45.29999999999975,51.14999999999969,15-27,0.004962499999999998,1
robot-12,delivering_pod,"(4,9)",56.54999999999964,60.5999999999996,15-3,0.00580125,1
robot-8,taking_pod,"(25,22)",91.3500000000006,95.40000000000076,15-12,0.001666875,0
robot-10,returning_pod,"(11,22)",110.25000000000132,117.15000000000158,15-24,0.005132499999999998,1
robot-10,returning_pod,"(11,22)",117.15000000000158,121.95000000000176,15-21,0.0021374999999999996,1
robot-19,returning_pod,"(17,11)",120.75000000000172,124.80000000000187,15-12,0.00558375,1
