order_id,order_arrival,process_start_time,order_complete_time,station_id
-33,0,1,89,picker-1
-50,0,1,120,picker-2
-36,0,1,148,picker-2
-37,0,1,182,picker-2
-45,0,1,211,picker-2
-21,0,1,220,picker-3
-9,0,1,225,picker-1
-27,0,1,245,picker-2
-43,0,1,299,picker-3
-2,0,1,312,picker-2
-46,0,1,333,picker-3
-31,0,1,333,picker-3
-44,0,1,333,picker-3
-18,0,1,356,picker-3
-49,0,1,358,picker-1
-40,0,121,367,picker-2
-48,0,1,380,picker-1
-39,0,149,389,picker-2
-34,0,221,394,picker-3
-30,0,246,412,picker-2
-47,0,1,425,picker-1
-35,0,212,434,picker-2
-42,0,1,447,picker-1
-38,0,183,456,picker-2
-41,0,90,469,picker-1
-29,0,300,474,picker-3
-28,0,313,479,picker-2
-32,0,226,492,picker-1
-26,0,334,560,picker-3
-25,0,334,604,picker-3
-24,0,334,626,picker-3
-20,0,368,650,picker-2
-22,0,359,666,picker-1
-19,0,381,688,picker-1
-17,0,390,710,picker-2
-23,0,357,716,picker-3
-14,0,426,744,picker-1
-16,0,395,760,picker-3
-12,0,448,790,picker-1
-13,0,435,815,picker-2
-15,0,413,837,picker-2
-10,0,470,846,picker-1
-8,0,475,884,picker-3
-6,0,493,899,picker-1
-5,0,561,925,picker-3
-11,0,457,948,picker-2
-4,0,605,988,picker-3
-7,0,480,993,picker-2
-3,0,627,1032,picker-3
-1,0,651,1037,picker-2
2,480,711,1163,picker-2
3,540,717,1214,picker-3
5,600,761,1234,picker-3
0,360,667,1245,picker-1
1,360,689,1267,picker-1
10,720,885,1335,picker-3
4,540,745,1378,picker-1
7,660,816,1386,picker-2
6,660,791,1401,picker-1
12,780,926,1405,picker-3
14,780,989,1446,picker-3
8,660,838,1453,picker-2
11,780,900,1490,picker-1
13,780,949,1497,picker-2
16,1020,1033,1500,picker-3
9,720,847,1512,picker-1
15,840,994,1564,picker-2
18,1080,1164,1631,picker-2
22,1140,1268,1641,picker-1
17,1080,1080,1653,picker-2
24,1200,1379,1661,picker-1
19,1080,1215,1669,picker-3
21,1080,1246,1681,picker-1
20,1080,1235,1691,picker-3
23,1140,1336,1736,picker-3
26,1260,1402,1736,picker-1
25,1200,1387,1742,picker-2
30,1440,1491,1828,picker-1
27,1260,1406,1847,picker-3
29,1380,1454,1865,picker-2
28,1320,1447,1870,picker-3
33,1560,1560,1893,picker-1
31,1500,1500,1932,picker-2
32,1500,1501,1936,picker-3
34,1560,1565,1954,picker-2
36,1680,1680,1966,picker-1
35,1620,1632,2031,picker-2
38,1680,1680,2076,picker-2
37,1680,1680,2097,picker-1
39,1740,1740,2119,picker-1
42,2100,2100,2178,picker-3
40,1860,1860,2231,picker-1
41,1920,1920,2253,picker-1
44,2160,2160,2275,picker-1
43,2160,2160,2298,picker-1
45,2220,2220,2305,picker-3
46,2280,2280,2397,picker-1
47,2340,2340,2420,picker-1
49,2400,2400,2472,picker-2
48,2400,2400,2517,picker-1
51,2460,2460,2537,picker-2
50,2460,2460,2539,picker-1
53,2520,2520,2611,picker-1
54,2580,2580,2694,picker-1
52,2520,2520,2703,picker-2
55,2580,2580,2784,picker-1
56,2580,2580,2850,picker-1
57,2580,2580,2859,picker-2
59,2640,2640,2904,picker-2
58,2640,2640,2962,picker-1
61,2640,2640,2970,picker-3
62,2640,2640,2984,picker-1
64,2700,2700,3006,picker-1
65,2700,2700,3051,picker-3
60,2640,2640,3059,picker-2
63,2700,2700,3126,picker-2
67,2820,2820,3167,picker-1
69,2820,2820,3227,picker-1
66,2760,2760,3260,picker-2
70,2820,2820,3311,picker-3
68,2820,2820,3327,picker-2
72,2880,2880,3337,picker-1
71,2880,2880,3349,picker-2
76,3060,3060,3358,picker-1
74,2940,2940,3391,picker-3
73,2940,2940,3394,picker-2
75,3060,3060,3398,picker-1
77,3120,3120,3438,picker-1
78,3240,3240,3536,picker-1
80,3300,3300,3587,picker-2
79,3240,3240,3625,picker-1
85,3420,3420,3693,picker-3
81,3300,3300,3698,picker-2
82,3300,3300,3720,picker-2
84,3360,3360,3765,picker-2
83,3360,3360,3769,picker-1
96,3480,3480,3810,picker-2
86,3480,3480,3846,picker-1
95,3480,3480,3868,picker-1
97,3480,3480,3875,picker-3
88,3540,3540,3892,picker-1
89,3540,3540,3951,picker-1
87,3540,3540,3952,picker-2
98,3540,3540,4009,picker-3
99,3540,3540,4032,picker-3
91,3600,3600,4120,picker-3
100,3600,3600,4160,picker-3
90,3600,3600,4175,picker-2
92,3660,3694,4180,picker-3
101,3600,3626,4252,picker-1
104,3720,3770,4330,picker-1
94,3780,3847,4352,picker-1
106,3780,3869,4397,picker-1
93,3660,3699,4409,picker-2
108,3780,3893,4471,picker-1
107,3780,3876,4478,picker-3
102,3660,3721,4498,picker-2
109,3840,3952,4515,picker-1
103,3720,3766,4520,picker-2
105,3720,3811,4565,picker-2
110,3900,3953,4676,picker-2
115,4200,4200,4820,picker-2
111,3900,4010,4887,picker-3
112,4020,4033,4909,picker-3
116,4320,4320,5051,picker-1
114,4140,4161,5110,picker-3
118,4320,4331,5129,picker-1
120,4380,4398,5151,picker-1
119,4380,4380,5173,picker-1
121,4440,4440,5243,picker-2
117,4320,4320,5288,picker-3
123,4440,4479,5311,picker-3
124,4500,4500,5360,picker-2
125,4560,4560,5398,picker-1
113,4020,4121,5401,picker-3
126,4560,4560,5426,picker-2
130,4740,4888,5466,picker-3
127,4620,4620,5538,picker-2
132,4800,5052,5556,picker-1
129,4680,4821,5560,picker-2
131,4740,4910,5579,picker-3
128,4680,4680,5582,picker-2
133,4800,5111,5602,picker-3
135,4860,5152,5664,picker-1
134,4860,5130,5686,picker-1
136,4860,5174,5708,picker-1
122,4440,4472,5731,picker-1
140,4980,5361,6262,picker-2
138,4920,5289,6335,picker-3
139,4980,5312,6468,picker-3
142,5100,5402,6535,picker-3
143,5280,5427,6536,picker-2
137,4860,5244,6606,picker-2
145,5280,5539,6628,picker-2
147,5400,5561,6687,picker-2
146,5340,5557,6696,picker-1
144,5280,5467,6713,picker-3
148,5460,5580,6780,picker-3
150,5580,5603,6825,picker-3
152,5640,5687,6895,picker-1
149,5520,5583,6910,picker-2
151,5640,5665,6917,picker-1
153,5640,5709,6962,picker-1
154,5700,5732,6984,picker-1
141,5040,5399,7007,picker-1
157,5760,6469,7064,picker-3
156,5700,6336,7109,picker-3
155,5700,6263,7132,picker-2
163,5880,6697,7145,picker-1
158,5760,6536,7154,picker-3
160,5820,6607,7155,picker-2
159,5820,6537,7177,picker-2
164,5940,6714,7221,picker-3
161,5880,6629,7222,picker-2
166,5940,6826,7243,picker-3
162,5880,6688,7244,picker-2
165,5940,6781,7265,picker-3
167,6000,6896,7266,picker-1
168,6060,6911,7289,picker-2
173,6300,7065,7624,picker-3
170,6120,6963,7700,picker-1
174,6480,7110,7715,picker-3
171,6300,6985,7755,picker-1
169,6060,6918,7799,picker-1
177,6660,7155,7838,picker-3
175,6600,7133,7853,picker-2
172,6300,7008,7864,picker-1
178,6660,7156,7898,picker-2
176,6660,7146,7908,picker-1
180,6780,7222,7934,picker-3
182,6780,7244,7954,picker-3
179,6660,7178,8009,picker-2
181,6780,7223,8076,picker-2
184,6780,7266,8298,picker-3
185,6840,7267,8320,picker-1
187,6900,7625,8425,picker-3
188,7020,7701,8475,picker-1
