robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-7,taking_pod,"(19,13)",7.950000000000008,12.150000000000018,15-15,0.0013387500000000003,1
robot-3,taking_pod,"(16,17)",19.199999999999996,19.94999999999999,15-15,0.0005087500000000001,0
robot-3,delivering_pod,"(4,9)",26.549999999999926,34.049999999999855,15-15,0.002188125,2
robot-15,taking_pod,"(13,16)",34.64999999999985,35.249999999999844,15-15,0.0005793749999999999,2
robot-7,delivering_pod,"(4,9)",28.649999999999906,35.84999999999984,15-15,0.005482499999999999,2
robot-13,delivering_pod,"(4,21)",32.39999999999987,37.79999999999982,15-15,0.005066249999999999,1
robot-1,taking_pod,"(13,14)",38.54999999999981,39.299999999999805,15-12,0.0007337499999999999,0
robot-19,delivering_pod,"(4,21)",48.44999999999972,52.49999999999968,15-15,0.0057375,1
robot-10,returning_pod,"(13,11)",73.79999999999994,79.35000000000015,15-12,0.0030756249999999985,1
robot-13,returning_pod,"(30,14)",98.40000000000087,102.30000000000102,15-12,0.005578125,1
robot-1,returning_pod,"(13,14)",104.4000000000011,109.20000000000128,15-15,0.0021374999999999996,1
robot-1,taking_pod,"(25,17)",119.25000000000166,119.85000000000169,15-12,0.0006693749999999998,1
robot-6,returning_pod,"(18,11)",117.15000000000158,121.05000000000173,15-12,0.005578125,1
robot-8,taking_pod,"(14,23)",121.80000000000176,122.40000000000178,15-12,0.0006693749999999998,0
robot-15,returning_pod,"(13,16)",133.5000000000022,138.30000000000237,15-15,0.0021374999999999996,1
robot-13,taking_pod,"(14,20)",144.1500000000026,148.35000000000275,15-15,0.005333124999999999,1
robot-17,taking_pod,"(13,23)",148.20000000000275,148.95000000000277,15-12,0.0008024999999999998,0
robot-4,delivering_pod,"(4,15)",151.20000000000286,155.100000000003,15-15,0.005578125,1
robot-15,taking_pod,"(10,4)",154.50000000000298,155.100000000003,15-12,0.0006693749999999998,0
robot-1,delivering_pod,"(4,15)",155.55000000000302,159.60000000000318,15-15,0.00580125,1
robot-13,delivering_pod,"(4,9)",164.40000000000336,169.35000000000355,15-15,0.0022218749999999995,1
robot-3,taking_pod,"(11,20)",170.25000000000358,171.0000000000036,15-15,0.0008287499999999998,0
robot-17,delivering_pod,"(4,9)",172.35000000000366,174.30000000000373,15-15,0.0026774999999999993,1
robot-17,delivering_pod,"(4,9)",174.30000000000373,176.4000000000038,15-12,0.002900624999999999,3
robot-7,returning_pod,"(19,13)",173.4000000000037,178.05000000000388,15-12,0.005272500000000001,2
robot-19,returning_pod,"(20,11)",175.20000000000377,180.00000000000395,15-12,0.004881874999999998,1
robot-4,returning_pod,"(31,13)",212.55000000000518,216.60000000000534,15-12,0.00580125,1
robot-7,taking_pod,"(14,11)",261.600000000006,265.80000000000535,15-12,0.0013975,0
robot-18,returning_pod,"(25,8)",270.9000000000046,274.800000000004,15-12,0.005578125,1
robot-4,delivering_pod,"(4,15)",271.3500000000045,275.2500000000039,15-15,0.005578125,1
robot-1,delivering_pod,"(4,9)",288.15000000000197,292.0500000000014,15-15,0.005578125,1
robot-6,taking_pod,"(20,11)",300.90000000000003,301.49999999999994,15-15,0.0006693749999999998,0
robot-3,delivering_pod,"(4,9)",309.7499999999987,317.24999999999756,15-15,0.002188125,1
robot-4,returning_pod,"(34,14)",313.7999999999981,317.84999999999746,15-12,0.00580125,1
robot-2,returning_pod,"(13,14)",316.04999999999774,321.4499999999969,15-15,0.0022124999999999996,2
robot-9,taking_pod,"(11,20)",321.4499999999969,322.1999999999968,15-12,0.0007337499999999999,0
robot-6,delivering_pod,"(4,21)",317.84999999999746,323.24999999999665,15-15,0.005253749999999998,1
robot-15,taking_pod,"(18,16)",322.9499999999967,323.84999999999656,15-15,0.0006093750000000001,0
robot-15,delivering_pod,"(4,15)",330.44999999999555,335.84999999999474,15-15,0.0036749999999999986,0
robot-2,taking_pod,"(18,11)",331.6499999999954,339.14999999999424,15-12,0.002188125,0
robot-7,returning_pod,"(14,11)",340.1999999999941,346.34999999999314,15-12,0.004031874999999999,1
robot-8,returning_pod,"(11,16)",344.39999999999344,349.1999999999927,15-15,0.0021374999999999996,1
robot-8,taking_pod,"(14,10)",366.74999999999005,367.34999999998996,15-12,0.0005793749999999999,0
robot-6,returning_pod,"(20,11)",397.9499999999853,401.84999999998473,15-12,0.005578125,1
robot-1,taking_pod,"(13,16)",406.94999999998396,410.99999999998334,15-15,0.00558375,1
robot-15,returning_pod,"(18,16)",411.1499999999833,415.1999999999827,15-12,0.00580125,1
robot-9,taking_pod,"(19,8)",421.3499999999818,422.09999999998166,15-15,0.0008924999999999998,0
robot-15,returning_pod,"(18,16)",426.89999999998093,431.6999999999802,15-15,0.00208875,1
robot-20,delivering_pod,"(4,15)",469.9499999999744,473.9999999999738,15-15,0.00580125,1
robot-2,returning_pod,"(18,11)",470.8499999999743,474.7499999999737,15-12,0.005578125,1
robot-12,taking_pod,"(19,11)",496.19999999997043,496.9499999999703,15-15,0.0008924999999999998,0
robot-19,delivering_pod,"(4,15)",504.59999999996916,508.49999999996857,15-15,0.005578125,1
robot-14,returning_pod,"(37,10)",509.39999999996843,513.4499999999679,15-12,0.0057375,2
robot-8,returning_pod,"(14,10)",511.34999999996813,518.3999999999671,15-12,0.004731875,1
robot-12,delivering_pod,"(4,21)",518.0999999999672,522.1499999999666,15-15,0.0057375,3
robot-2,delivering_pod,"(4,21)",520.0499999999669,524.3999999999662,15-15,0.005086249999999999,2
robot-10,delivering_pod,"(4,9)",521.9999999999666,526.3499999999659,15-15,0.004799999999999998,1
