robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-1,taking_pod,"(12,23)",132.90000000000217,133.5000000000022,15-12,0.0006693749999999998,0
robot-8,taking_pod,"(11,13)",213.0000000000052,213.60000000000522,15-12,0.0006693749999999998,0
robot-7,delivering_pod,"(4,9)",216.45000000000533,220.50000000000549,15-15,0.00580125,2
robot-5,delivering_pod,"(4,9)",218.5500000000054,222.75000000000557,15-15,0.005266874999999999,1
robot-8,delivering_pod,"(4,15)",220.9500000000055,229.80000000000584,15-12,0.003962499999999999,0
robot-3,returning_pod,"(37,13)",266.8500000000052,270.9000000000046,15-12,0.0057375,1
robot-4,taking_pod,"(13,22)",271.05000000000456,271.80000000000445,15-12,0.0008924999999999998,0
robot-11,taking_pod,"(10,17)",277.80000000000354,278.40000000000344,15-12,0.0006693749999999998,0
robot-8,returning_pod,"(11,13)",283.05000000000274,287.2500000000021,15-12,0.0013662500000000003,1
robot-2,delivering_pod,"(4,21)",290.25000000000165,299.1000000000003,15-12,0.003962499999999999,1
robot-10,returning_pod,"(22,16)",296.5500000000007,300.75000000000006,15-12,0.005349375000000002,1
robot-5,returning_pod,"(32,11)",344.0999999999935,348.1499999999929,15-12,0.0057375,1
robot-8,taking_pod,"(24,26)",357.8999999999914,358.4999999999913,15-12,0.0006693749999999998,0
robot-2,returning_pod,"(11,11)",370.19999999998953,374.2499999999889,15-12,0.001233125,1
robot-13,taking_pod,"(11,13)",378.2999999999883,378.8999999999882,15-12,0.0006693749999999998,0
robot-13,delivering_pod,"(4,21)",386.2499999999871,395.09999999998576,15-12,0.003962499999999999,0
robot-11,taking_pod,"(13,10)",429.8999999999805,430.4999999999804,15-12,0.0005793749999999999,0
robot-9,taking_pod,"(12,5)",431.54999999998023,432.14999999998014,15-12,0.0006693749999999998,0
robot-2,delivering_pod,"(4,9)",436.9499999999794,440.9999999999788,15-12,0.001666875,0
robot-5,delivering_pod,"(4,9)",443.0999999999785,446.9999999999779,15-15,0.005578125,1
robot-16,taking_pod,"(12,16)",454.1999999999768,454.7999999999767,15-15,0.0006693749999999998,0
robot-14,returning_pod,"(13,8)",452.2499999999771,458.99999999997607,15-12,0.005049374999999999,1
robot-17,taking_pod,"(13,17)",460.7999999999758,461.5499999999757,15-15,0.0007337499999999999,1
robot-15,delivering_pod,"(4,9)",458.6999999999761,462.5999999999755,15-15,0.005578125,1
robot-17,delivering_pod,"(4,15)",475.04999999997364,479.8499999999729,15-15,0.0021374999999999996,1
robot-13,returning_pod,"(11,13)",486.74999999997186,490.9499999999712,15-12,0.00129,2
robot-11,returning_pod,"(13,10)",484.94999999997214,491.8499999999711,15-12,0.005132499999999998,1
robot-2,returning_pod,"(16,13)",502.3499999999695,506.54999999996886,15-12,0.005333124999999999,1
robot-20,returning_pod,"(25,10)",518.5499999999671,522.5999999999665,15-12,0.00580125,1
robot-16,returning_pod,"(12,16)",520.4999999999668,525.2999999999661,15-15,0.0021374999999999996,1
robot-2,taking_pod,"(18,17)",549.4499999999624,550.0499999999623,15-15,0.0005793749999999999,0
robot-10,delivering_pod,"(4,21)",565.19999999996,569.2499999999594,15-15,0.00580125,1
robot-15,returning_pod,"(32,11)",584.6999999999571,588.7499999999565,15-12,0.0057375,1
robot-7,returning_pod,"(25,8)",660.4499999999456,664.349999999945,15-12,0.005578125,1
robot-11,returning_pod,"(16,10)",668.8499999999443,675.7499999999433,15-12,0.005196249999999998,1
robot-15,delivering_pod,"(4,9)",863.2499999999148,867.1499999999143,15-15,0.005578125,1
robot-13,taking_pod,"(13,10)",909.2999999999079,910.0499999999078,15-12,0.0006749999999999999,0
robot-2,delivering_pod,"(4,15)",913.7999999999072,921.299999999906,15-15,0.002188125,0
robot-12,delivering_pod,"(4,21)",932.2499999999044,936.2999999999038,15-15,0.00580125,1
robot-20,returning_pod,"(28,11)",968.5499999998989,972.5999999998983,15-12,0.0057375,1
robot-13,returning_pod,"(13,10)",978.5999999998974,985.3499999998963,15-12,0.005049374999999999,1
robot-15,returning_pod,"(32,11)",988.1999999998959,992.2499999998953,15-12,0.0057375,1
robot-17,taking_pod,"(10,11)",1000.949999999894,1001.8499999998938,15-12,0.0006093750000000001,0
robot-2,delivering_pod,"(4,15)",995.3999999998948,1002.8999999998937,15-15,0.002188125,0
robot-7,delivering_pod,"(4,9)",1010.3999999998925,1014.4499999998919,15-15,0.0057375,1
robot-3,delivering_pod,"(4,9)",1023.1499999998906,1027.1999999998925,15-15,0.00580125,1
robot-5,returning_pod,"(38,8)",1066.049999999916,1070.0999999999185,15-12,0.0057375,1
robot-2,taking_pod,"(10,17)",1084.4999999999272,1085.2499999999277,15-15,0.0008287499999999998,0
robot-7,returning_pod,"(20,13)",1082.399999999926,1086.4499999999284,15-12,0.0057375,1
robot-18,delivering_pod,"(4,21)",1134.8999999999578,1139.6999999999607,15-15,0.0021374999999999996,1
robot-10,returning_pod,"(25,10)",1174.949999999982,1178.9999999999845,15-12,0.00580125,1
robot-7,delivering_pod,"(4,9)",1213.6500000000055,1217.700000000008,15-15,0.0057375,1
robot-11,taking_pod,"(19,17)",1224.300000000012,1225.0500000000125,15-15,0.0007387499999999999,0
robot-3,delivering_pod,"(4,9)",1226.100000000013,1230.1500000000156,15-15,0.00580125,1
robot-6,delivering_pod,"(4,15)",1230.4500000000157,1234.5000000000182,15-15,0.0057375,1
