order_id,order_arrival,process_start_time,order_complete_time,station_id
-50,0,1,193,picker-1
-49,0,1,224,picker-1
-44,0,1,289,picker-2
-47,0,1,296,picker-1
-46,0,1,306,picker-1
-48,0,1,317,picker-1
-45,0,1,327,picker-1
-43,0,1,339,picker-2
-42,0,1,403,picker-2
-40,0,1,411,picker-2
-39,0,1,439,picker-2
-38,0,1,448,picker-3
-41,0,1,449,picker-2
-35,0,1,492,picker-3
-37,0,1,513,picker-3
-36,0,1,523,picker-3
-32,0,194,529,picker-1
-34,0,1,565,picker-3
-33,0,1,575,picker-3
-31,0,225,593,picker-1
-30,0,290,611,picker-2
-29,0,297,633,picker-1
-28,0,307,697,picker-1
-27,0,318,738,picker-1
-26,0,328,748,picker-1
-25,0,340,798,picker-2
-24,0,404,806,picker-2
-23,0,412,826,picker-2
-22,0,440,875,picker-2
-20,0,450,883,picker-2
-21,0,449,885,picker-3
-19,0,493,918,picker-3
-18,0,514,926,picker-3
-17,0,524,934,picker-3
-16,0,530,956,picker-1
-15,0,566,966,picker-3
-14,0,576,993,picker-3
-13,0,594,1007,picker-1
-12,0,612,1040,picker-2
-11,0,634,1087,picker-1
-10,0,698,1103,picker-1
-9,0,739,1143,picker-1
-7,0,799,1164,picker-2
-6,0,807,1172,picker-2
-8,0,749,1175,picker-1
-4,0,876,1188,picker-2
-5,0,827,1198,picker-2
-3,0,884,1216,picker-2
0,360,927,1245,picker-3
-2,0,886,1253,picker-3
-1,0,919,1269,picker-3
1,360,935,1293,picker-3
2,360,957,1295,picker-1
3,360,967,1341,picker-3
4,480,994,1372,picker-3
6,540,1041,1392,picker-2
5,540,1008,1393,picker-1
7,600,1088,1435,picker-1
10,660,1165,1549,picker-2
8,600,1104,1564,picker-1
9,600,1144,1595,picker-1
13,900,1189,1600,picker-2
12,780,1176,1605,picker-1
11,660,1173,1609,picker-2
14,960,1199,1636,picker-2
16,960,1246,1675,picker-3
15,960,1217,1677,picker-2
17,960,1254,1698,picker-3
18,1020,1270,1737,picker-3
20,1140,1296,1759,picker-1
19,1020,1294,1783,picker-3
21,1140,1342,1814,picker-3
25,1440,1440,1820,picker-1
22,1200,1373,1824,picker-3
23,1260,1393,1837,picker-2
24,1320,1394,1846,picker-1
26,1500,1550,1886,picker-2
27,1500,1565,1890,picker-1
28,1560,1596,1906,picker-1
29,1560,1601,1923,picker-2
30,1560,1606,1938,picker-1
31,1740,1740,2008,picker-2
32,1740,1740,2027,picker-2
33,1740,1740,2035,picker-2
34,1800,1800,2110,picker-1
35,1800,1800,2124,picker-3
36,1800,1800,2132,picker-3
37,1800,1800,2140,picker-3
38,1860,1860,2165,picker-1
39,1920,1920,2296,picker-1
40,1980,1980,2327,picker-1
41,1980,1980,2337,picker-1
44,2160,2160,2346,picker-2
42,2100,2100,2368,picker-1
47,2280,2280,2368,picker-2
43,2100,2100,2376,picker-2
45,2160,2160,2388,picker-1
46,2280,2280,2399,picker-1
48,2340,2340,2472,picker-1
50,2400,2400,2500,picker-1
49,2340,2340,2511,picker-1
54,2460,2460,2556,picker-2
51,2460,2460,2587,picker-1
52,2460,2460,2608,picker-1
53,2460,2460,2628,picker-1
55,2520,2520,2639,picker-1
56,2640,2640,2706,picker-1
57,2700,2700,2824,picker-1
58,2760,2760,2866,picker-1
59,2760,2760,2876,picker-1
60,2760,2760,2886,picker-1
61,2820,2820,2910,picker-3
62,2940,2940,3029,picker-2
63,2940,2940,3079,picker-1
64,3000,3000,3099,picker-1
65,3060,3060,3138,picker-1
66,3060,3060,3262,picker-3
67,3060,3060,3269,picker-1
68,3120,3120,3281,picker-2
69,3180,3180,3311,picker-1
70,3240,3240,3339,picker-1
