robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-15,taking_pod,"(12,16)",16.65000000000002,17.250000000000014,15-15,0.0006693749999999998,0
robot-3,delivering_pod,"(4,21)",34.34999999999985,38.399999999999814,15-15,0.00580125,1
robot-20,delivering_pod,"(4,21)",38.09999999999982,38.84999999999981,15-12,0.0006749999999999999,0
robot-11,delivering_pod,"(4,21)",38.69999999999981,44.99999999999975,15-15,0.006088125,1
robot-14,delivering_pod,"(4,21)",47.24999999999973,53.84999999999967,15-12,0.001381875,0
robot-13,delivering_pod,"(4,9)",48.29999999999972,55.199999999999655,15-15,0.005085,1
robot-13,delivering_pod,"(4,9)",55.199999999999655,57.299999999999635,15-12,0.002836874999999999,1
robot-12,delivering_pod,"(4,21)",57.44999999999963,61.349999999999596,15-15,0.005578125,1
robot-19,delivering_pod,"(4,21)",71.84999999999987,75.75000000000001,15-15,0.005578125,1
robot-18,taking_pod,"(13,4)",76.35000000000004,76.95000000000006,15-15,0.0006693749999999998,0
robot-17,delivering_pod,"(4,21)",86.85000000000043,90.75000000000058,15-15,0.005578125,1
robot-7,delivering_pod,"(4,21)",91.95000000000063,97.35000000000083,15-15,0.0036362499999999984,0
robot-10,delivering_pod,"(4,21)",99.3000000000009,104.70000000000111,15-15,0.0036362499999999984,0
robot-2,taking_pod,"(12,5)",122.40000000000178,123.0000000000018,15-15,0.0006693749999999998,0
robot-18,delivering_pod,"(4,21)",117.4500000000016,123.90000000000184,15-12,0.00128625,0
robot-1,delivering_pod,"(4,21)",126.45000000000194,130.50000000000207,15-15,0.005711249999999999,1
robot-9,delivering_pod,"(4,21)",140.55000000000246,145.20000000000263,15-15,0.0025593749999999996,0
robot-13,returning_pod,"(36,1)",142.50000000000253,146.55000000000268,15-12,0.00580125,1
