robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-4,delivering_pod,"(4,9)",21.149999999999977,28.649999999999906,15-12,0.002188125,0
robot-17,delivering_pod,"(4,15)",28.949999999999903,32.999999999999865,15-15,0.00580125,1
robot-11,delivering_pod,"(4,21)",41.399999999999785,45.44999999999975,15-15,0.00580125,1
robot-10,delivering_pod,"(4,9)",46.649999999999736,50.5499999999997,15-15,0.005578125,1
robot-6,delivering_pod,"(4,15)",51.29999999999969,55.199999999999655,15-15,0.005578125,1
robot-15,delivering_pod,"(4,9)",55.64999999999965,60.449999999999605,15-15,0.0021374999999999996,1
robot-6,returning_pod,"(29,13)",91.2000000000006,95.25000000000075,15-12,0.00580125,1
robot-7,returning_pod,"(38,10)",111.30000000000136,115.35000000000151,15-12,0.0057375,1
robot-20,returning_pod,"(11,16)",132.00000000000213,136.8000000000023,15-15,0.0021374999999999996,1
robot-11,taking_pod,"(14,2)",140.85000000000247,147.60000000000272,15-15,0.005049374999999999,2
robot-18,taking_pod,"(10,14)",147.60000000000272,148.35000000000275,15-12,0.0007337499999999999,1
robot-17,delivering_pod,"(4,15)",142.65000000000254,148.95000000000277,15-15,0.005504999999999999,1
robot-11,taking_pod,"(14,2)",147.60000000000272,149.7000000000028,15-12,0.002836874999999999,1
robot-20,delivering_pod,"(4,21)",166.95000000000346,171.75000000000364,15-15,0.0021374999999999996,1
robot-17,returning_pod,"(32,11)",178.5000000000039,182.55000000000405,15-12,0.00580125,1
robot-18,taking_pod,"(24,25)",206.10000000000494,206.70000000000496,15-12,0.0006693749999999998,0
robot-4,returning_pod,"(13,13)",240.30000000000624,245.85000000000645,15-12,0.0030756249999999985,1
robot-20,delivering_pod,"(4,9)",258.60000000000645,262.65000000000583,15-15,0.005642499999999999,1
robot-2,delivering_pod,"(4,21)",280.2000000000032,284.25000000000256,15-15,0.00580125,1
robot-10,returning_pod,"(31,11)",287.4000000000021,291.45000000000147,15-12,0.0057375,1
robot-11,delivering_pod,"(4,21)",299.40000000000026,303.29999999999967,15-15,0.005578125,1
robot-15,taking_pod,"(22,8)",316.9499999999976,318.8999999999973,15-15,0.0026774999999999993,1
robot-15,taking_pod,"(22,8)",318.8999999999973,323.6999999999966,15-12,0.0021487499999999996,1
robot-8,delivering_pod,"(4,21)",322.3499999999968,326.39999999999617,15-15,0.00580125,1
robot-10,delivering_pod,"(4,21)",329.5499999999957,336.1499999999947,15-15,0.00546,0
robot-11,returning_pod,"(29,16)",352.6499999999922,356.5499999999916,15-12,0.005578125,1
robot-7,taking_pod,"(16,16)",363.1499999999906,369.44999999998964,15-15,0.004117499999999999,1
robot-7,delivering_pod,"(4,21)",374.54999999998887,381.14999999998787,15-15,0.001381875,0
robot-10,returning_pod,"(20,14)",385.4999999999872,389.3999999999866,15-12,0.005578125,1
robot-8,taking_pod,"(11,5)",398.2499999999853,400.199999999985,15-15,0.0026774999999999993,2
robot-8,taking_pod,"(11,5)",400.199999999985,402.1499999999847,15-12,0.0026774999999999993,1
robot-11,taking_pod,"(14,8)",398.99999999998516,405.8999999999841,15-15,0.005158749999999998,1
robot-11,taking_pod,"(14,8)",405.8999999999841,407.9999999999838,15-12,0.002836874999999999,1
robot-10,taking_pod,"(11,10)",407.8499999999838,412.4999999999831,15-12,0.0024693749999999998,0
robot-4,returning_pod,"(12,16)",416.99999999998244,421.7999999999817,15-15,0.0021374999999999996,1
robot-14,returning_pod,"(13,10)",419.54999999998205,426.299999999981,15-12,0.005049374999999999,1
robot-1,taking_pod,"(12,13)",429.5999999999805,434.3999999999798,15-15,0.0020725,1
robot-7,returning_pod,"(16,16)",436.3499999999795,440.54999999997887,15-15,0.00130125,2
robot-12,delivering_pod,"(4,15)",438.4499999999792,442.3499999999786,15-15,0.005578125,1
robot-14,taking_pod,"(19,29)",444.59999999997825,448.64999999997764,15-12,0.001666875,0
robot-1,delivering_pod,"(4,21)",443.39999999997843,453.29999999997693,15-12,0.0030381249999999987,0
robot-14,taking_pod,"(19,29)",455.5499999999766,456.2999999999765,15-15,0.0008924999999999998,1
robot-20,taking_pod,"(13,8)",452.54999999997705,459.449999999976,15-15,0.0051224999999999994,1
robot-20,taking_pod,"(13,8)",459.449999999976,461.5499999999757,15-12,0.002836874999999999,1
robot-10,returning_pod,"(11,10)",478.94999999997304,485.699999999972,15-12,0.005049374999999999,2
robot-11,returning_pod,"(14,8)",485.0999999999721,491.8499999999711,15-12,0.005049374999999999,1
robot-4,taking_pod,"(36,29)",496.79999999997034,497.39999999997025,15-12,0.0006693749999999998,0
robot-19,returning_pod,"(38,11)",498.89999999997,502.79999999996943,15-12,0.005578125,1
robot-11,taking_pod,"(16,14)",508.7999999999685,512.9999999999679,15-12,0.0013975,0
robot-8,taking_pod,"(13,20)",518.6999999999671,519.299999999967,15-12,0.0006693749999999998,1
robot-1,returning_pod,"(12,13)",514.9499999999676,519.7499999999669,15-12,0.00202375,1
robot-11,delivering_pod,"(4,9)",520.4999999999668,524.5499999999662,15-15,0.001666875,0
robot-1,taking_pod,"(29,17)",526.1999999999659,526.9499999999658,15-12,0.0008924999999999998,0
robot-16,returning_pod,"(25,8)",527.5499999999657,531.4499999999651,15-12,0.005578125,1
robot-20,returning_pod,"(13,8)",542.0999999999635,548.8499999999625,15-12,0.005049374999999999,2
robot-15,returning_pod,"(36,11)",546.5999999999628,550.6499999999622,15-12,0.005328750000000001,1
robot-13,taking_pod,"(14,19)",557.2499999999612,561.4499999999606,15-15,0.005333124999999999,1
robot-17,taking_pod,"(13,7)",564.1499999999602,566.0999999999599,15-15,0.0026774999999999993,1
robot-17,taking_pod,"(13,7)",566.0999999999599,568.0499999999596,15-12,0.0026774999999999993,1
robot-13,delivering_pod,"(4,9)",576.1499999999584,580.9499999999576,15-15,0.0020725,1
robot-9,returning_pod,"(36,10)",590.0999999999563,594.1499999999556,15-12,0.0057375,1
robot-11,returning_pod,"(16,14)",592.6499999999559,594.8999999999555,15-15,0.0023949999999999996,1
robot-11,returning_pod,"(16,14)",594.8999999999555,598.199999999955,15-12,0.0005912500000000001,1
robot-10,returning_pod,"(38,10)",599.9999999999548,604.0499999999541,15-12,0.0057375,1
robot-11,taking_pod,"(16,25)",603.2999999999543,604.0499999999541,15-15,0.0008287499999999998,0
robot-6,taking_pod,"(11,13)",618.8999999999519,619.7999999999518,15-12,0.0006093750000000001,0
robot-14,delivering_pod,"(4,9)",630.8999999999501,634.9499999999495,15-15,0.00580125,1
robot-6,delivering_pod,"(4,9)",626.3999999999508,635.2499999999494,15-12,0.003962499999999999,0
robot-5,delivering_pod,"(4,21)",638.099999999949,641.9999999999484,15-15,0.005578125,1
robot-2,taking_pod,"(14,23)",653.3999999999467,653.9999999999466,15-12,0.0006693749999999998,0
robot-10,delivering_pod,"(4,21)",665.3999999999448,669.4499999999442,15-15,0.00580125,1
robot-8,taking_pod,"(10,8)",669.4499999999442,670.1999999999441,15-12,0.0008924999999999998,0
robot-12,delivering_pod,"(4,21)",679.3499999999427,683.3999999999421,15-15,0.00580125,1
robot-5,returning_pod,"(34,11)",691.4999999999409,695.3999999999403,15-12,0.005578125,1
