robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-3,taking_pod,"(13,13)",8.100000000000009,9.00000000000001,15-12,0.000598125,0
robot-14,delivering_pod,"(4,9)",16.50000000000002,20.549999999999983,15-15,0.00580125,1
robot-3,delivering_pod,"(4,15)",15.600000000000026,23.09999999999996,15-12,0.002188125,0
robot-16,delivering_pod,"(4,15)",32.39999999999987,37.199999999999825,15-15,0.0021374999999999996,3
robot-2,delivering_pod,"(4,21)",34.199999999999854,38.99999999999981,15-15,0.005319374999999999,3
robot-1,delivering_pod,"(4,15)",36.44999999999983,41.24999999999979,15-15,0.004881875,2
robot-13,delivering_pod,"(4,9)",38.399999999999814,43.19999999999977,15-15,0.004844374999999998,1
robot-4,returning_pod,"(11,16)",85.9500000000004,90.75000000000058,15-15,0.0021374999999999996,1
robot-4,taking_pod,"(32,11)",103.65000000000107,107.70000000000122,15-15,0.001628125,0
robot-4,taking_pod,"(32,11)",107.70000000000122,112.5000000000014,15-12,0.0020725,1
robot-14,taking_pod,"(10,14)",139.65000000000242,140.25000000000244,15-12,0.0006693749999999998,0
robot-4,delivering_pod,"(4,9)",148.80000000000277,152.70000000000292,15-15,0.005578125,1
robot-2,delivering_pod,"(4,15)",200.1000000000047,204.15000000000487,15-15,0.00580125,1
robot-14,delivering_pod,"(4,21)",228.6000000000058,233.40000000000597,15-15,0.0021374999999999996,1
robot-13,returning_pod,"(29,13)",234.450000000006,238.50000000000617,15-12,0.0057375,2
robot-3,returning_pod,"(13,13)",238.05000000000615,243.60000000000636,15-12,0.003065624999999999,1
robot-3,taking_pod,"(20,8)",249.6000000000066,253.65000000000674,15-12,0.001666875,0
robot-4,returning_pod,"(32,11)",273.15000000000424,277.2000000000036,15-12,0.0057375,1
robot-17,delivering_pod,"(4,15)",273.9000000000041,277.80000000000354,15-15,0.005578125,1
robot-13,delivering_pod,"(4,15)",280.6500000000031,284.7000000000025,15-15,0.0057375,1
robot-8,returning_pod,"(16,25)",313.34999999999815,317.24999999999756,15-12,0.005578125,1
robot-15,returning_pod,"(36,26)",325.4999999999963,329.3999999999957,15-12,0.005578125,1
robot-14,delivering_pod,"(4,15)",328.1999999999959,332.2499999999953,15-15,0.00580125,1
robot-8,taking_pod,"(12,16)",365.99999999999017,369.29999999998967,15-15,0.00064,1
robot-19,returning_pod,"(30,22)",391.94999999998623,395.84999999998564,15-12,0.005578125,1
robot-15,delivering_pod,"(4,21)",418.34999999998223,422.3999999999816,15-15,0.00580125,1
robot-7,delivering_pod,"(4,21)",442.64999999997855,446.54999999997796,15-15,0.005578125,1
robot-10,returning_pod,"(38,10)",445.94999999997805,449.99999999997743,15-12,0.00580125,1
robot-1,returning_pod,"(31,11)",518.849999999967,522.8999999999664,15-12,0.00580125,1
robot-10,delivering_pod,"(4,21)",527.0999999999658,531.1499999999652,15-15,0.00580125,1
robot-2,returning_pod,"(22,16)",538.0499999999641,542.0999999999635,15-12,0.00580125,1
robot-7,returning_pod,"(29,16)",546.4499999999629,548.5499999999626,15-15,0.002836874999999999,1
robot-7,returning_pod,"(29,16)",548.5499999999626,553.3499999999618,15-12,0.0020725,1
robot-6,taking_pod,"(20,14)",557.2499999999612,558.1499999999611,15-15,0.0005981250000000001,0
robot-19,taking_pod,"(13,10)",562.3499999999605,562.9499999999604,15-12,0.0005793749999999999,0
robot-2,delivering_pod,"(4,21)",568.0499999999596,574.6499999999586,15-15,0.001381875,0
robot-6,delivering_pod,"(4,21)",564.7499999999601,576.4499999999583,15-15,0.005263124999999998,0
robot-2,returning_pod,"(16,16)",633.2999999999497,637.4999999999491,15-15,0.00130125,1
robot-2,taking_pod,"(24,1)",646.3499999999477,647.0999999999476,15-15,0.0008287499999999998,0
robot-19,returning_pod,"(13,10)",653.2499999999467,659.9999999999457,15-12,0.005049374999999999,1
robot-6,returning_pod,"(20,14)",672.7499999999437,676.6499999999431,15-12,0.005578125,1
robot-19,taking_pod,"(12,13)",678.1499999999429,680.2499999999426,15-12,0.000826875,0
robot-3,taking_pod,"(10,16)",679.9499999999426,680.5499999999425,15-12,0.0006693749999999998,0
robot-19,delivering_pod,"(4,21)",686.8499999999416,694.9499999999404,15-12,0.002975624999999998,1
robot-6,taking_pod,"(17,23)",695.8499999999402,696.5999999999401,15-15,0.0008287499999999998,0
robot-13,returning_pod,"(18,13)",692.2499999999408,696.5999999999401,15-12,0.005535000000000001,1
robot-14,taking_pod,"(10,13)",720.5999999999365,724.6499999999359,15-15,0.00580125,1
robot-8,returning_pod,"(12,16)",733.9499999999344,738.7499999999337,15-15,0.0021374999999999996,1
robot-11,delivering_pod,"(4,9)",740.8499999999334,744.8999999999328,15-15,0.0057375,1
robot-18,returning_pod,"(38,11)",749.999999999932,753.8999999999314,15-12,0.005578125,1
