order_id,order_arrival,process_start_time,order_complete_time,station_id
-50,0,1,57,picker-2
-47,0,1,97,picker-2
-49,0,1,140,picker-1
-46,0,1,142,picker-2
-43,0,1,164,picker-2
-38,0,1,259,picker-3
-42,0,1,298,picker-2
-33,0,1,311,picker-1
-18,0,1,360,picker-2
-36,0,1,371,picker-3
-25,0,1,378,picker-1
-11,0,1,400,picker-1
-8,0,1,427,picker-1
-20,0,1,460,picker-3
-45,0,58,530,picker-2
-1,0,1,556,picker-1
-41,0,141,577,picker-1
-15,0,1,593,picker-3
-44,0,98,614,picker-2
-10,0,1,638,picker-3
-40,0,143,659,picker-2
-48,0,1,660,picker-3
-39,0,165,770,picker-2
-34,0,312,786,picker-1
-35,0,299,793,picker-2
-29,0,401,819,picker-1
-31,0,372,846,picker-3
-32,0,361,859,picker-2
-27,0,461,868,picker-3
-26,0,531,882,picker-2
-28,0,428,907,picker-1
-30,0,379,929,picker-1
-19,0,639,997,picker-3
-21,0,615,1012,picker-2
-22,0,594,1018,picker-3
-17,0,660,1052,picker-2
