robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-11,taking_pod,"(13,17)",10.650000000000015,16.200000000000024,15-12,0.0031243749999999982,2
robot-6,taking_pod,"(13,22)",17.400000000000013,18.150000000000006,15-12,0.0006637499999999998,1
robot-5,taking_pod,"(12,16)",14.850000000000025,19.64999999999999,15-12,0.0021374999999999996,1
robot-16,taking_pod,"(11,19)",31.949999999999875,32.54999999999987,15-12,0.0005793749999999999,0
robot-11,delivering_pod,"(4,21)",29.999999999999893,34.79999999999985,15-15,0.0021374999999999996,2
robot-7,delivering_pod,"(4,21)",29.2499999999999,36.74999999999983,15-15,0.005625,1
robot-14,delivering_pod,"(4,21)",41.09999999999979,45.14999999999975,15-15,0.00580125,1
robot-16,delivering_pod,"(4,21)",52.34999999999968,57.149999999999636,15-15,0.0021374999999999996,2
robot-18,delivering_pod,"(4,9)",53.39999999999967,61.499999999999595,15-15,0.005144999999999999,1
robot-18,delivering_pod,"(4,9)",61.499999999999595,63.599999999999575,15-12,0.002836874999999999,1
robot-13,taking_pod,"(29,22)",86.55000000000042,87.15000000000045,15-15,0.0006693749999999998,0
