order_id,order_arrival,process_start_time,order_complete_time,station_id
-46,0,1,76,picker-1
-45,0,1,162,picker-3
-44,0,1,171,picker-1
-40,0,1,206,picker-2
-48,0,1,211,picker-1
-49,0,1,239,picker-1
-6,0,1,239,picker-1
-31,0,1,242,picker-3
-36,0,1,252,picker-2
-10,0,1,252,picker-2
-42,0,1,271,picker-3
-20,0,1,280,picker-2
-50,0,77,284,picker-1
-28,0,1,299,picker-3
-1,0,1,306,picker-1
-17,0,1,325,picker-2
-16,0,1,327,picker-3
-38,0,1,347,picker-2
-47,0,163,349,picker-3
-41,0,207,369,picker-2
-43,0,172,373,picker-1
-30,0,253,486,picker-2
-33,0,243,492,picker-3
-37,0,1,492,picker-3
-27,0,281,506,picker-2
-35,0,240,507,picker-1
-29,0,272,512,picker-3
-39,0,212,551,picker-1
-32,0,253,571,picker-2
-34,0,240,596,picker-1
-25,0,300,599,picker-3
-26,0,285,618,picker-1
-22,0,328,697,picker-3
-19,0,350,729,picker-3
-24,0,307,730,picker-1
-23,0,326,793,picker-2
-18,0,370,816,picker-2
-21,0,348,838,picker-2
-15,0,374,863,picker-1
-14,0,487,905,picker-2
-13,0,493,945,picker-3
-11,0,507,981,picker-2
-9,0,508,987,picker-1
-5,0,572,1001,picker-2
-7,0,552,1007,picker-1
-12,0,493,1012,picker-3
-4,0,597,1028,picker-1
-8,0,513,1034,picker-3
-2,0,619,1048,picker-1
-3,0,600,1101,picker-3
3,420,794,1152,picker-2
2,420,731,1199,picker-1
0,360,698,1240,picker-3
4,420,817,1293,picker-2
8,480,946,1356,picker-3
7,480,906,1404,picker-2
6,480,864,1495,picker-1
12,780,1008,1540,picker-1
10,600,988,1562,picker-1
1,360,730,1569,picker-3
9,540,982,1572,picker-2
14,780,1029,1585,picker-1
11,660,1002,1594,picker-2
