order_id,order_arrival,process_start_time,order_complete_time,station_id
-48,0,1,54,picker-1
-8,0,1,54,picker-1
-45,0,1,197,picker-3
-30,0,1,253,picker-3
-29,0,1,294,picker-3
-41,0,1,322,picker-3
-32,0,1,350,picker-1
-34,0,1,389,picker-3
-43,0,1,398,picker-2
-49,0,1,433,picker-2
-46,0,1,433,picker-2
-6,0,1,434,picker-3
-50,0,1,449,picker-1
-31,0,1,489,picker-2
-39,0,198,557,picker-3
-47,0,1,575,picker-1
-37,0,1,578,picker-2
-28,0,1,601,picker-2
-44,0,1,619,picker-1
-42,0,55,664,picker-1
-40,0,55,686,picker-1
-38,0,254,686,picker-3
-26,0,399,755,picker-2
-36,0,295,775,picker-3
-33,0,351,820,picker-1
-25,0,434,822,picker-2
-24,0,434,842,picker-2
-35,0,323,864,picker-3
-27,0,390,887,picker-3
-22,0,450,918,picker-1
-21,0,490,984,picker-2
-18,0,579,1004,picker-2
-23,0,435,1020,picker-3
-17,0,602,1024,picker-2
-19,0,576,1036,picker-1
-20,0,558,1043,picker-3
-12,0,756,1102,picker-2
-11,0,776,1135,picker-3
-15,0,665,1151,picker-1
-13,0,687,1155,picker-3
-14,0,687,1195,picker-1
-16,0,620,1218,picker-1
-9,0,823,1443,picker-2
-5,0,865,1492,picker-3
-4,0,888,1540,picker-3
-7,0,843,1554,picker-2
0,360,1021,1570,picker-3
-2,0,985,1576,picker-2
-10,0,821,1596,picker-1
-3,0,919,1618,picker-1
-1,0,1005,1643,picker-2
3,360,1044,1679,picker-3
2,360,1037,1685,picker-1
1,360,1025,1732,picker-2
4,420,1103,1755,picker-2
5,420,1136,1797,picker-3
6,480,1152,1823,picker-1
10,780,1444,1857,picker-2
7,540,1156,1864,picker-3
13,840,1555,1889,picker-2
12,840,1541,1909,picker-3
8,600,1196,1912,picker-1
15,960,1577,1919,picker-2
11,780,1493,1931,picker-3
14,840,1571,1954,picker-3
9,660,1219,1978,picker-1
19,1020,1680,2025,picker-3
18,1020,1644,2032,picker-2
16,1020,1597,2068,picker-1
21,1080,1733,2079,picker-2
22,1080,1756,2119,picker-2
23,1140,1798,2133,picker-3
25,1200,1858,2184,picker-2
17,1020,1619,2223,picker-1
20,1080,1686,2246,picker-1
27,1320,1890,2277,picker-2
24,1200,1824,2312,picker-1
26,1260,1865,2341,picker-3
30,1440,1920,2457,picker-2
31,1500,1932,2519,picker-3
29,1440,1913,2523,picker-1
33,1560,1979,2545,picker-1
