order_id,order_arrival,process_start_time,order_complete_time,station_id
-41,0,1,84,picker-2
-26,0,1,84,picker-2
-50,0,1,189,picker-3
-49,0,1,189,picker-3
-47,0,1,223,picker-3
-38,0,1,245,picker-3
-48,0,1,252,picker-2
-46,0,1,272,picker-2
-40,0,1,281,picker-1
-17,0,1,290,picker-3
-45,0,1,292,picker-2
-39,0,1,327,picker-1
-25,0,1,327,picker-1
-43,0,85,332,picker-2
-6,0,1,334,picker-3
-44,0,1,361,picker-2
-34,0,1,378,picker-1
-23,0,1,406,picker-1
-9,0,1,406,picker-1
-42,0,85,517,picker-2
-30,0,282,591,picker-1
-36,0,190,611,picker-3
-32,0,253,618,picker-2
-27,0,328,639,picker-1
-31,0,273,640,picker-2
-35,0,224,655,picker-3
-33,0,246,706,picker-3
-29,0,291,728,picker-3
-28,0,293,729,picker-2
-22,0,333,752,picker-2
-24,0,328,765,picker-1
-21,0,335,779,picker-3
-37,0,190,779,picker-3
-19,0,379,785,picker-1
-18,0,407,805,picker-1
-20,0,362,841,picker-2
-16,0,407,865,picker-1
-14,0,592,932,picker-1
-11,0,640,965,picker-1
-15,0,518,974,picker-2
-13,0,612,994,picker-3
-8,0,656,1023,picker-3
-5,0,729,1051,picker-3
-2,0,766,1069,picker-1
-7,0,707,1071,picker-3
-12,0,619,1086,picker-2
-10,0,641,1108,picker-2
-3,0,753,1153,picker-2
-4,0,730,1175,picker-2
-1,0,780,1254,picker-3
3,420,842,1259,picker-2
2,420,806,1277,picker-1
4,420,866,1395,picker-1
1,360,786,1395,picker-1
8,480,995,1460,picker-3
7,480,975,1471,picker-2
9,540,1024,1604,picker-3
0,360,780,1632,picker-3
5,480,933,1645,picker-1
10,600,1052,1676,picker-3
11,660,1070,1690,picker-1
12,780,1072,1721,picker-3
13,780,1087,1732,picker-2
14,780,1109,1758,picker-2
17,840,1255,1774,picker-3
15,780,1154,1825,picker-2
6,480,966,1864,picker-1
22,960,1461,1868,picker-3
16,840,1176,1891,picker-2
18,900,1260,1914,picker-2
20,900,1396,1953,picker-1
21,900,1396,1975,picker-1
24,1080,1605,2106,picker-3
23,1020,1472,2159,picker-2
26,1080,1646,2182,picker-1
25,1080,1633,2217,picker-3
27,1140,1677,2351,picker-3
28,1200,1691,2382,picker-1
29,1200,1722,2395,picker-3
30,1200,1733,2434,picker-2
31,1200,1759,2474,picker-2
34,1320,1865,2478,picker-1
32,1260,1775,2514,picker-3
35,1320,1869,2536,picker-3
33,1320,1826,2582,picker-2
38,1440,1954,2627,picker-1
39,1500,1976,2667,picker-1
40,1500,2107,2714,picker-3
42,1560,2183,2732,picker-1
37,1380,1915,2738,picker-2
43,1680,2218,2741,picker-3
36,1320,1892,2761,picker-2
44,1680,2352,2764,picker-3
45,1740,2383,2801,picker-1
46,1740,2396,2804,picker-3
41,1560,2160,2827,picker-2
47,1740,2435,2961,picker-2
49,1860,2479,2993,picker-1
50,1860,2515,3098,picker-3
53,1920,2628,3116,picker-1
51,1920,2537,3118,picker-3
55,2100,2715,3159,picker-3
54,2100,2668,3163,picker-1
52,1920,2583,3206,picker-2
48,1800,2475,3234,picker-2
57,2160,2739,3256,picker-2
59,2220,2762,3291,picker-2
61,2280,2802,3322,picker-1
60,2280,2765,3381,picker-3
62,2340,2805,3403,picker-3
63,2340,2828,3516,picker-2
65,2520,2994,3532,picker-1
67,2520,3117,3662,picker-1
70,2580,3164,3702,picker-1
68,2520,3119,3704,picker-3
69,2580,3160,3744,picker-3
58,2220,2742,3764,picker-3
71,2580,3207,3828,picker-2
72,2640,3235,3850,picker-2
56,2100,2733,3879,picker-1
77,2820,3404,3884,picker-3
66,2520,3099,3884,picker-3
76,2760,3382,3905,picker-3
74,2700,3292,3961,picker-2
73,2640,3257,4006,picker-2
78,2880,3517,4028,picker-2
81,2940,3703,4029,picker-1
82,2940,3705,4049,picker-3
80,2940,3663,4051,picker-1
83,3000,3745,4069,picker-3
79,2880,3533,4074,picker-1
86,3120,3851,4083,picker-2
84,3060,3765,4089,picker-3
85,3060,3829,4123,picker-2
75,2760,3323,4128,picker-1
87,3120,3880,4139,picker-1
99,3240,3906,4267,picker-3
90,3300,3962,4321,picker-2
100,3300,4030,4352,picker-1
88,3180,3885,4378,picker-3
91,3300,4007,4381,picker-2
92,3300,4029,4401,picker-2
102,3300,4052,4423,picker-1
101,3300,4050,4467,picker-3
64,2460,2962,4493,picker-2
104,3300,4075,4505,picker-1
103,3300,4070,4585,picker-3
89,3240,3885,4585,picker-3
94,3360,4090,4652,picker-3
93,3360,4084,4707,picker-2
105,3360,4124,4752,picker-2
106,3360,4129,4863,picker-1
95,3420,4268,4866,picker-3
96,3420,4322,4891,picker-2
107,3360,4140,4952,picker-1
