robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-7,taking_pod,"(13,13)",0.75,3.5999999999999988,15-12,0.0005099999999999999,1
robot-9,taking_pod,"(25,4)",13.650000000000022,15.600000000000026,15-15,0.0026774999999999993,2
robot-7,delivering_pod,"(4,9)",9.600000000000012,17.100000000000016,15-12,0.002188125,1
robot-16,taking_pod,"(20,2)",14.700000000000024,18.000000000000007,15-15,0.00067875,1
robot-9,taking_pod,"(25,4)",15.600000000000026,19.049999999999997,15-12,0.0023787499999999994,1
robot-7,returning_pod,"(13,13)",87.30000000000045,92.85000000000066,15-12,0.0030756249999999985,1
robot-7,taking_pod,"(35,4)",98.85000000000089,105.45000000000114,15-12,0.001381875,0
robot-10,returning_pod,"(37,10)",113.85000000000146,117.7500000000016,15-12,0.005578125,1
robot-2,returning_pod,"(26,10)",146.55000000000268,150.60000000000284,15-12,0.0057375,1
robot-6,delivering_pod,"(4,21)",190.80000000000436,194.7000000000045,15-15,0.005578125,1
robot-17,delivering_pod,"(4,15)",305.6999999999993,309.7499999999987,15-15,0.00580125,1
robot-8,returning_pod,"(24,13)",431.39999999998025,435.44999999997964,15-12,0.0057375,1
robot-19,returning_pod,"(11,10)",457.4999999999763,464.2499999999753,15-12,0.005049374999999999,1
robot-16,returning_pod,"(26,8)",489.59999999997143,493.6499999999708,15-12,0.0057375,1
