robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-4,taking_pod,"(10,4)",2.2499999999999996,3.299999999999999,15-0,0.00046124999999999996,1
robot-9,delivering_pod,"(4,9)",4.049999999999999,8.70000000000001,15-3,0.0025593749999999996,0
robot-8,taking_pod,"(19,17)",9.450000000000012,10.200000000000014,15-27,0.0008287499999999998,0
robot-8,taking_pod,"(19,17)",13.500000000000021,14.100000000000023,15-21,0.0006693749999999998,0
robot-7,taking_pod,"(17,10)",11.100000000000016,16.65000000000002,15-9,0.0030756249999999985,1
robot-11,delivering_pod,"(4,9)",10.050000000000013,18.150000000000006,15-18,0.002975624999999998,0
robot-16,taking_pod,"(13,23)",15.000000000000025,21.89999999999997,15-27,0.005234999999999998,1
robot-11,delivering_pod,"(4,9)",18.150000000000006,22.94999999999996,15-15,0.0021374999999999996,1
robot-16,taking_pod,"(13,23)",21.89999999999997,24.14999999999995,15-24,0.0023949999999999996,1
robot-2,delivering_pod,"(4,15)",18.300000000000004,25.799999999999933,15-18,0.002188125,0
robot-19,delivering_pod,"(4,9)",22.94999999999996,26.999999999999922,15-21,0.0057375,3
robot-16,taking_pod,"(13,23)",24.14999999999995,27.449999999999918,15-21,0.00064,2
robot-7,delivering_pod,"(4,9)",23.249999999999957,27.899999999999913,15-9,0.0025593749999999996,1
robot-20,delivering_pod,"(4,9)",21.599999999999973,29.099999999999902,15-30,0.002188125,0
robot-12,delivering_pod,"(4,21)",24.89999999999994,29.2499999999999,15-21,0.005086249999999999,1
robot-14,taking_pod,"(14,7)",23.84999999999995,29.999999999999893,15-9,0.0051299999999999965,1
robot-2,delivering_pod,"(4,15)",25.799999999999933,30.599999999999888,15-15,0.0021374999999999996,2
robot-17,delivering_pod,"(4,9)",29.849999999999895,33.89999999999986,15-15,0.0057375,2
robot-20,delivering_pod,"(4,9)",29.099999999999902,33.89999999999986,15-27,0.0021374999999999996,2
robot-15,delivering_pod,"(4,9)",30.599999999999888,34.64999999999985,15-9,0.00580125,2
robot-1,delivering_pod,"(4,21)",28.19999999999991,35.84999999999984,15-27,0.005368749999999999,1
robot-18,delivering_pod,"(4,9)",32.69999999999987,36.74999999999983,15-9,0.005261249999999999,1
robot-10,delivering_pod,"(4,9)",33.149999999999864,37.199999999999825,15-15,0.00580125,1
