order_id,order_arrival,process_start_time,order_complete_time,station_id
-20,0,1,93,picker-3
-37,0,1,155,picker-3
-29,0,1,155,picker-3
-50,0,1,166,picker-1
-47,0,1,209,picker-1
-35,0,1,209,picker-1
-33,0,1,247,picker-3
-26,0,1,266,picker-1
-14,0,1,329,picker-2
-8,0,1,329,picker-2
-19,0,1,329,picker-1
-25,0,1,346,picker-3
-9,0,1,367,picker-3
-2,0,1,377,picker-2
-46,0,1,442,picker-2
-49,0,1,452,picker-1
-44,0,156,465,picker-3
-48,0,1,473,picker-2
-45,0,94,481,picker-3
-12,0,1,482,picker-2
-43,0,156,498,picker-3
-42,0,167,501,picker-1
-41,0,210,509,picker-1
-36,0,330,524,picker-1
-40,0,210,534,picker-1
-38,0,267,550,picker-1
-39,0,248,575,picker-3
-34,0,330,597,picker-2
-28,0,378,613,picker-2
