order_id,order_arrival,process_start_time,order_complete_time,station_id
-11,0,1,85,picker-3
-8,0,1,85,picker-3
-33,0,1,131,picker-3
-47,0,1,158,picker-2
-4,0,1,182,picker-1
-43,0,1,209,picker-2
-50,0,1,243,picker-2
-38,0,1,243,picker-2
-46,0,1,243,picker-2
-25,0,1,260,picker-3
-9,0,1,265,picker-2
-34,0,1,329,picker-1
-1,0,1,329,picker-1
-49,0,1,345,picker-3
-28,0,1,358,picker-1
-12,0,1,358,picker-1
-45,0,86,367,picker-3
-41,0,159,409,picker-2
-44,0,86,412,picker-3
-48,0,1,434,picker-3
-40,0,183,459,picker-1
-37,0,1,459,picker-1
-39,0,210,549,picker-2
-42,0,132,568,picker-3
-31,0,261,613,picker-3
-29,0,330,619,picker-1
-36,0,244,638,picker-2
-27,0,330,639,picker-1
-26,0,346,648,picker-3
-35,0,244,683,picker-2
-30,0,266,705,picker-2
-24,0,359,747,picker-1
-32,0,244,749,picker-2
-22,0,368,785,picker-3
-21,0,410,824,picker-2
-20,0,413,866,picker-3
-19,0,435,886,picker-3
-23,0,359,903,picker-1
-16,0,550,942,picker-2
-18,0,460,970,picker-1
-17,0,460,992,picker-1
-15,0,569,1058,picker-3
-7,0,640,1081,picker-1
-10,0,639,1091,picker-2
-14,0,614,1103,picker-3
-5,0,684,1112,picker-2
-13,0,620,1126,picker-1
-3,0,706,1152,picker-2
-2,0,748,1152,picker-1
-6,0,649,1192,picker-3
2,420,825,1312,picker-2
3,420,867,1372,picker-3
0,360,750,1411,picker-2
1,360,786,1429,picker-3
4,420,887,1451,picker-3
8,480,993,1472,picker-1
7,480,971,1492,picker-1
11,660,1092,1532,picker-2
10,600,1082,1535,picker-1
14,780,1127,1633,picker-1
9,540,1059,1636,picker-3
15,780,1153,1674,picker-1
6,480,943,1678,picker-2
12,780,1104,1680,picker-3
13,780,1113,1700,picker-2
17,840,1193,1727,picker-3
16,840,1153,1767,picker-2
18,900,1313,1789,picker-2
20,900,1412,1834,picker-2
21,900,1430,1903,picker-3
22,960,1452,1925,picker-3
23,1020,1473,2039,picker-1
25,1080,1533,2061,picker-2
5,480,904,2068,picker-1
26,1080,1536,2246,picker-1
28,1200,1637,2303,picker-3
27,1140,1634,2369,picker-1
24,1080,1493,2369,picker-1
30,1200,1679,2372,picker-2
31,1200,1681,2405,picker-3
29,1200,1675,2414,picker-1
33,1320,1728,2465,picker-3
32,1260,1701,2487,picker-2
35,1320,1790,2510,picker-2
34,1320,1768,2532,picker-2
37,1380,1904,2592,picker-3
38,1440,1926,2612,picker-3
39,1500,2040,2615,picker-1
43,1680,2304,2683,picker-3
36,1320,1835,2688,picker-2
41,1560,2069,2735,picker-1
44,1680,2370,2757,picker-1
42,1560,2247,2780,picker-1
40,1500,2062,2799,picker-2
47,1740,2406,2811,picker-3
45,1740,2370,2824,picker-1
46,1740,2373,2844,picker-2
49,1860,2466,2972,picker-3
50,1860,2488,3066,picker-2
53,1920,2593,3071,picker-3
51,1920,2511,3086,picker-2
52,1920,2533,3106,picker-2
54,2100,2613,3111,picker-3
48,1800,2415,3114,picker-1
55,2100,2616,3136,picker-1
57,2160,2689,3146,picker-2
62,2340,2812,3266,picker-3
61,2280,2800,3294,picker-2
59,2220,2758,3337,picker-1
60,2280,2781,3403,picker-1
65,2520,2973,3562,picker-3
63,2340,2825,3632,picker-1
67,2520,3072,3668,picker-3
68,2520,3087,3721,picker-2
19,900,1373,3722,picker-3
70,2580,3112,3742,picker-3
56,2100,2684,3775,picker-3
71,2580,3115,3781,picker-1
69,2580,3107,3788,picker-2
72,2640,3137,3801,picker-1
58,2220,2736,3821,picker-1
73,2640,3147,3838,picker-2
74,2700,3267,3861,picker-3
76,2760,3338,3922,picker-1
77,2820,3404,3942,picker-1
82,2940,3723,3957,picker-3
80,2940,3669,3977,picker-3
66,2520,3067,3979,picker-2
79,2880,3633,3982,picker-1
78,2880,3563,3997,picker-3
83,3000,3743,4038,picker-3
64,2460,2845,4051,picker-2
85,3060,3782,4062,picker-1
81,2940,3722,4074,picker-2
84,3060,3776,4078,picker-3
86,3120,3789,4096,picker-2
87,3120,3802,4202,picker-1
99,3240,3862,4219,picker-3
88,3180,3822,4336,picker-1
100,3300,3978,4362,picker-3
101,3300,3980,4364,picker-2
92,3300,3958,4382,picker-3
90,3300,3923,4492,picker-1
104,3300,4039,4502,picker-3
91,3300,3943,4514,picker-1
103,3300,3998,4522,picker-3
102,3300,3983,4558,picker-1
94,3360,4063,4655,picker-1
93,3360,4052,4729,picker-2
105,3360,4075,4773,picker-2
106,3360,4079,4857,picker-3
107,3360,4097,4862,picker-2
95,3420,4203,4884,picker-1
96,3420,4220,4902,picker-3
97,3420,4337,4951,picker-1
110,3420,4383,4991,picker-3
111,3480,4493,5000,picker-1
109,3420,4365,5010,picker-2
108,3420,4363,5013,picker-3
112,3480,4503,5080,picker-3
98,3540,4523,5102,picker-3
117,3660,4774,5126,picker-2
89,3240,3839,5153,picker-2
114,3540,4559,5170,picker-1
116,3600,4730,5173,picker-2
119,3720,4863,5196,picker-2
115,3540,4656,5215,picker-1
118,3660,4858,5251,picker-3
120,3840,4885,5260,picker-1
121,3840,4903,5271,picker-3
123,3900,4992,5291,picker-3
122,3900,4952,5326,picker-1
126,4020,5014,5337,picker-3
125,4020,5011,5364,picker-2
128,4080,5103,5423,picker-3
127,4080,5081,5443,picker-3
124,3960,5001,5444,picker-1
