order_id,order_arrival,process_start_time,order_complete_time,station_id
-25,0,1,69,picker-3
-36,0,1,71,picker-2
-29,0,1,129,picker-3
-27,0,1,132,picker-2
-50,0,1,195,picker-2
-37,0,1,195,picker-2
-34,0,1,200,picker-1
-42,0,1,223,picker-2
-46,0,1,241,picker-1
-44,0,1,241,picker-1
-21,0,1,241,picker-1
-18,0,1,263,picker-1
-9,0,1,285,picker-1
-49,0,1,304,picker-3
-48,0,1,326,picker-3
-2,0,1,357,picker-2
-47,0,1,371,picker-3
-41,0,72,408,picker-2
-39,0,133,428,picker-2
-33,0,201,436,picker-1
-35,0,196,448,picker-2
-45,0,1,460,picker-3
-38,0,196,468,picker-2
-32,0,224,488,picker-2
-31,0,242,498,picker-1
-30,0,242,541,picker-1
-43,0,70,549,picker-3
-28,0,242,564,picker-1
-40,0,130,571,picker-3
-26,0,264,608,picker-1
-24,0,286,653,picker-1
-20,0,358,713,picker-2
-23,0,305,727,picker-3
-15,0,437,781,picker-1
-16,0,429,785,picker-2
-22,0,327,794,picker-3
-17,0,409,808,picker-2
-19,0,372,816,picker-3
-14,0,449,852,picker-2
-12,0,469,874,picker-2
-13,0,461,883,picker-3
-7,0,550,939,picker-3
-10,0,499,951,picker-1
-5,0,572,979,picker-3
-8,0,542,996,picker-1
-11,0,489,1008,picker-2
-6,0,565,1018,picker-1
-1,0,714,1053,picker-2
-4,0,609,1107,picker-1
-3,0,654,1151,picker-1
1,360,782,1174,picker-1
2,480,786,1215,picker-2
7,660,875,1414,picker-2
6,660,853,1436,picker-2
3,540,795,1453,picker-3
4,540,809,1465,picker-2
5,600,817,1475,picker-3
10,720,952,1484,picker-1
12,780,997,1530,picker-1
13,780,1009,1558,picker-2
14,780,1019,1564,picker-1
15,840,1054,1591,picker-2
8,660,884,1609,picker-3
16,1020,1108,1627,picker-1
9,720,940,1698,picker-3
11,780,980,1720,picker-3
18,1080,1175,1738,picker-1
0,360,728,1743,picker-3
24,1200,1476,1793,picker-3
19,1080,1216,1793,picker-2
21,1080,1437,1816,picker-2
22,1140,1454,1816,picker-3
25,1200,1485,1860,picker-1
20,1080,1415,1860,picker-2
26,1260,1531,1880,picker-1
23,1140,1466,1883,picker-2
28,1320,1565,1920,picker-1
17,1080,1152,1947,picker-1
30,1440,1610,1967,picker-3
27,1260,1559,1972,picker-2
31,1500,1628,2011,picker-1
32,1500,1699,2039,picker-3
34,1560,1739,2042,picker-1
29,1380,1592,2105,picker-2
33,1560,1721,2106,picker-3
36,1680,1794,2150,picker-2
38,1680,1817,2194,picker-2
37,1680,1794,2217,picker-3
41,1920,1920,2285,picker-1
45,2220,2220,2302,picker-2
39,1740,1817,2306,picker-3
40,1860,1861,2308,picker-1
35,1620,1744,2329,picker-3
43,2160,2160,2352,picker-1
42,2100,2100,2374,picker-1
44,2160,2160,2397,picker-1
46,2280,2280,2422,picker-3
47,2340,2340,2429,picker-1
49,2400,2400,2458,picker-1
48,2400,2400,2499,picker-2
50,2460,2460,2522,picker-1
51,2460,2460,2539,picker-2
52,2520,2520,2689,picker-1
53,2520,2520,2733,picker-1
56,2580,2580,2742,picker-2
55,2580,2580,2800,picker-1
54,2580,2580,2867,picker-1
58,2640,2640,2881,picker-3
57,2580,2580,2898,picker-2
59,2640,2640,2943,picker-2
61,2640,2640,2961,picker-1
62,2640,2640,2981,picker-1
64,2700,2700,2989,picker-2
65,2700,2700,3003,picker-1
63,2700,2700,3034,picker-2
60,2640,2640,3038,picker-3
68,2820,2820,3137,picker-3
66,2760,2760,3190,picker-2
69,2820,2820,3200,picker-1
72,2880,2880,3276,picker-3
67,2820,2820,3279,picker-2
71,2880,2880,3311,picker-1
73,2940,2940,3323,picker-2
70,2820,2820,3334,picker-1
76,3060,3060,3367,picker-1
74,2940,2940,3367,picker-3
77,3120,3120,3389,picker-1
75,3060,3060,3398,picker-2
79,3240,3240,3479,picker-1
78,3240,3240,3509,picker-2
80,3300,3300,3555,picker-3
82,3300,3300,3573,picker-1
81,3300,3300,3620,picker-2
84,3360,3360,3665,picker-2
85,3420,3420,3687,picker-2
83,3360,3360,3711,picker-3
95,3480,3480,3732,picker-1
96,3480,3480,3744,picker-3
86,3480,3480,3777,picker-1
97,3480,3480,3843,picker-1
87,3540,3540,3862,picker-2
89,3540,3540,3866,picker-1
98,3540,3540,3884,picker-2
88,3540,3540,3888,picker-1
99,3540,3540,3998,picker-3
91,3600,3600,4056,picker-2
100,3600,3600,4057,picker-1
92,3660,3660,4133,picker-2
90,3600,3600,4154,picker-3
101,3600,3600,4333,picker-3
102,3660,3666,4353,picker-2
103,3720,3720,4375,picker-2
