robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-12,taking_pod,"(13,13)",0.75,8.40000000000001,15-15,0.001213125,2
robot-7,taking_pod,"(17,1)",7.350000000000007,12.90000000000002,15-15,0.0031506249999999985,1
robot-12,delivering_pod,"(4,21)",16.80000000000002,24.299999999999947,15-12,0.002188125,0
robot-7,delivering_pod,"(4,21)",48.14999999999972,52.19999999999968,15-15,0.0057375,1
robot-20,returning_pod,"(26,10)",86.40000000000042,90.30000000000057,15-12,0.005578125,1
robot-11,returning_pod,"(37,10)",100.20000000000094,104.2500000000011,15-12,0.00580125,1
robot-12,returning_pod,"(13,13)",144.3000000000026,149.8500000000028,15-12,0.003065624999999999,1
robot-12,taking_pod,"(25,1)",155.85000000000304,159.9000000000032,15-12,0.001666875,0
robot-10,delivering_pod,"(4,15)",181.95000000000402,185.85000000000417,15-15,0.005578125,1
robot-10,delivering_pod,"(4,21)",379.94999999998805,383.99999999998744,15-15,0.00580125,1
robot-16,returning_pod,"(24,13)",454.1999999999768,458.2499999999762,15-12,0.00580125,1
