order_id,order_arrival,process_start_time,order_complete_time,station_id
-50,0,1,57,picker-2
-37,0,1,89,picker-2
-30,0,1,111,picker-3
-22,0,1,199,picker-3
-27,0,1,200,picker-2
-36,0,1,235,picker-2
-43,0,1,257,picker-2
-49,0,1,380,picker-1
-48,0,1,402,picker-1
-47,0,1,447,picker-1
-2,0,1,457,picker-2
-45,0,1,483,picker-3
-44,0,1,523,picker-3
-42,0,58,525,picker-2
-40,0,112,543,picker-3
-34,0,236,554,picker-2
-3,0,1,557,picker-1
-32,0,381,579,picker-1
-1,0,1,603,picker-3
-46,0,1,623,picker-3
-31,0,403,628,picker-1
-28,0,458,646,picker-2
-29,0,448,708,picker-1
-25,0,524,723,picker-3
-24,0,526,730,picker-2
-21,0,555,804,picker-2
-19,0,580,825,picker-1
-33,0,258,836,picker-2
-39,0,200,844,picker-3
-35,0,201,857,picker-2
-41,0,90,944,picker-2
-15,0,647,964,picker-2
-14,0,709,977,picker-1
-13,0,724,1107,picker-3
-10,0,826,1121,picker-1
-11,0,805,1174,picker-2
-20,0,558,1176,picker-1
-8,0,845,1224,picker-3
-16,0,629,1224,picker-1
-18,0,604,1290,picker-3
-6,0,858,1330,picker-2
-5,0,945,1375,picker-2
1,360,1108,1508,picker-3
