robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-3,delivering_pod,"(4,9)",13.350000000000021,20.84999999999998,15-12,0.002188125,0
robot-4,delivering_pod,"(4,9)",14.250000000000023,21.74999999999997,15-15,0.002188125,1
robot-16,taking_pod,"(19,13)",19.499999999999993,23.549999999999955,15-15,0.001281875,1
robot-6,delivering_pod,"(4,21)",28.34999999999991,32.39999999999987,15-15,0.00580125,1
robot-2,delivering_pod,"(4,21)",35.099999999999845,39.8999999999998,15-15,0.0020725,2
robot-18,delivering_pod,"(4,21)",35.099999999999845,41.69999999999978,15-15,0.005705624999999998,2
robot-16,delivering_pod,"(4,9)",40.0499999999998,44.09999999999976,15-15,0.005377499999999999,2
robot-8,taking_pod,"(13,14)",41.99999999999978,49.04999999999971,15-15,0.004683125,1
robot-8,taking_pod,"(13,14)",49.04999999999971,52.34999999999968,15-12,0.00067875,1
robot-5,returning_pod,"(12,16)",82.35000000000026,87.15000000000045,15-15,0.0021374999999999996,1
robot-5,taking_pod,"(10,10)",103.35000000000106,103.95000000000108,15-12,0.0005793749999999999,0
robot-3,returning_pod,"(13,11)",119.40000000000167,124.95000000000188,15-12,0.0030756249999999985,1
