robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-6,taking_pod,"(12,1)",4.5,5.250000000000002,15-0,0.0008287499999999998,0
robot-17,taking_pod,"(11,20)",4.950000000000001,11.850000000000017,15-27,0.004888749999999999,1
robot-17,taking_pod,"(11,20)",11.850000000000017,13.950000000000022,15-24,0.002836874999999999,1
robot-6,delivering_pod,"(4,21)",11.850000000000017,17.250000000000014,15-0,0.0036749999999999986,0
robot-12,taking_pod,"(16,17)",17.250000000000014,18.000000000000007,15-15,0.0005087500000000001,0
robot-4,delivering_pod,"(4,21)",14.100000000000023,18.150000000000006,15-3,0.0057375,1
robot-17,taking_pod,"(11,20)",13.950000000000022,18.75,15-21,0.0020725,2
robot-9,delivering_pod,"(4,21)",16.80000000000002,20.84999999999998,15-21,0.005171249999999999,1
robot-7,delivering_pod,"(4,21)",17.250000000000014,21.299999999999976,15-9,0.0057375,1
robot-8,taking_pod,"(20,29)",18.000000000000007,21.299999999999976,15-27,0.00064,1
robot-19,taking_pod,"(10,2)",21.149999999999977,25.19999999999994,15-3,0.00580125,1
robot-18,delivering_pod,"(4,21)",23.699999999999953,27.749999999999915,15-15,0.0057375,2
robot-12,delivering_pod,"(4,21)",24.599999999999945,32.09999999999987,15-15,0.0021506249999999998,1
robot-6,delivering_pod,"(4,21)",28.949999999999903,32.999999999999865,15-3,0.0057375,2
robot-2,delivering_pod,"(4,15)",29.3999999999999,33.44999999999986,15-9,0.00580125,1
robot-15,delivering_pod,"(4,21)",26.549999999999926,33.89999999999986,15-15,0.005604374999999999,1
robot-10,delivering_pod,"(4,9)",30.149999999999892,34.049999999999855,15-21,0.005578125,1
robot-1,taking_pod,"(12,5)",30.899999999999885,35.249999999999844,15-3,0.005086249999999999,1
robot-3,delivering_pod,"(4,21)",33.74999999999986,37.79999999999982,15-27,0.00580125,1
robot-5,delivering_pod,"(4,9)",35.099999999999845,39.14999999999981,15-21,0.00580125,2
robot-14,delivering_pod,"(4,21)",37.64999999999982,41.69999999999978,15-21,0.00580125,1
robot-16,delivering_pod,"(4,9)",38.99999999999981,42.89999999999977,15-27,0.005578125,1
robot-1,delivering_pod,"(4,9)",44.39999999999976,52.49999999999968,15-6,0.002975624999999998,0
robot-8,delivering_pod,"(4,15)",49.64999999999971,53.69999999999967,15-27,0.00580125,1
robot-1,delivering_pod,"(4,9)",52.49999999999968,57.44999999999963,15-3,0.0021943749999999997,1
robot-13,delivering_pod,"(4,9)",59.09999999999962,63.14999999999958,15-27,0.00580125,1
robot-9,returning_pod,"(23,22)",89.10000000000052,93.15000000000067,15-24,0.0057375,1
robot-20,taking_pod,"(16,20)",105.45000000000114,109.6500000000013,15-18,0.00143625,0
robot-10,returning_pod,"(22,22)",114.45000000000148,118.50000000000163,15-18,0.0057375,1
robot-17,returning_pod,"(11,20)",112.3500000000014,119.25000000000166,15-24,0.005132499999999998,1
robot-20,delivering_pod,"(4,9)",117.15000000000158,121.20000000000174,15-21,0.001666875,1
robot-2,returning_pod,"(28,11)",120.00000000000169,124.05000000000184,15-12,0.00580125,1
robot-17,returning_pod,"(11,20)",119.25000000000166,125.7000000000019,15-21,0.002090625,1
robot-9,taking_pod,"(14,20)",129.60000000000204,133.8000000000022,15-21,0.005321874999999999,1
robot-10,taking_pod,"(13,8)",140.10000000000244,150.15000000000282,15-21,0.005081249999999999,1
robot-17,taking_pod,"(31,17)",145.65000000000265,153.15000000000293,15-18,0.002188125,1
robot-10,taking_pod,"(13,8)",150.15000000000282,155.100000000003,15-18,0.0028312499999999987,1
robot-10,taking_pod,"(13,8)",155.100000000003,157.05000000000308,15-15,0.0026774999999999993,1
robot-10,taking_pod,"(13,8)",157.05000000000308,159.00000000000315,15-12,0.0026774999999999993,1
robot-5,returning_pod,"(24,25)",157.2000000000031,161.25000000000324,15-24,0.0057375,1
robot-10,taking_pod,"(13,8)",159.00000000000315,163.95000000000334,15-9,0.0022593749999999997,1
robot-19,taking_pod,"(29,20)",170.7000000000036,171.30000000000362,15-0,0.0006693749999999998,0
robot-7,returning_pod,"(22,7)",167.70000000000348,171.60000000000363,15-6,0.005578125,1
robot-1,returning_pod,"(12,5)",185.40000000000416,191.7000000000044,15-6,0.0025499999999999993,1
robot-5,delivering_pod,"(4,9)",185.55000000000416,192.1500000000044,15-21,0.00546,0
robot-16,returning_pod,"(29,28)",188.70000000000428,192.75000000000443,15-24,0.0057375,1
robot-2,delivering_pod,"(4,9)",191.10000000000437,195.15000000000452,15-15,0.00580125,1
robot-7,taking_pod,"(19,1)",192.1500000000044,196.20000000000456,15-3,0.001281875,1
robot-17,delivering_pod,"(4,9)",193.65000000000447,197.55000000000462,15-21,0.005578125,1
robot-18,returning_pod,"(22,13)",198.15000000000464,202.0500000000048,15-12,0.005578125,1
robot-1,taking_pod,"(24,7)",201.00000000000475,205.0500000000049,15-6,0.001666875,0
robot-8,returning_pod,"(20,29)",207.450000000005,211.50000000000514,15-30,0.0057375,1
robot-7,delivering_pod,"(4,9)",212.7000000000052,216.75000000000534,15-3,0.0057375,1
robot-19,delivering_pod,"(4,9)",212.8500000000052,216.75000000000534,15-21,0.005578125,1
robot-1,delivering_pod,"(4,9)",237.60000000000613,241.6500000000063,15-3,0.00580125,1
robot-3,returning_pod,"(17,29)",241.6500000000063,245.70000000000644,15-30,0.00558375,1
robot-13,returning_pod,"(37,29)",246.00000000000645,250.2000000000066,15-30,0.005488124999999999,1
robot-18,delivering_pod,"(4,9)",246.15000000000646,250.2000000000066,15-15,0.00580125,1
robot-12,returning_pod,"(16,17)",250.50000000000662,254.8500000000068,15-18,0.005486249999999999,1
robot-16,taking_pod,"(17,14)",250.65000000000663,256.2000000000068,15-15,0.003103124999999999,1
robot-3,taking_pod,"(18,17)",259.0500000000064,259.6500000000063,15-27,0.0006693749999999998,0
robot-3,taking_pod,"(18,17)",262.9500000000058,263.7000000000057,15-21,0.0008924999999999998,0
robot-16,delivering_pod,"(4,15)",262.8000000000058,267.4500000000051,15-15,0.0025593749999999996,0
robot-20,returning_pod,"(16,20)",260.7000000000061,267.6000000000051,15-24,0.005132499999999998,1
robot-20,returning_pod,"(16,20)",267.6000000000051,269.85000000000474,15-21,0.0023949999999999996,1
robot-20,returning_pod,"(16,20)",269.85000000000474,273.15000000000424,15-18,0.0005912500000000001,1
robot-12,taking_pod,"(19,28)",274.0500000000041,274.800000000004,15-21,0.0008287499999999998,1
robot-8,delivering_pod,"(4,15)",271.65000000000447,275.70000000000385,15-21,0.00580125,1
robot-12,taking_pod,"(19,28)",278.1000000000035,279.00000000000335,15-27,0.0006093750000000001,0
robot-2,returning_pod,"(36,19)",277.80000000000354,281.8500000000029,15-18,0.0057375,1
