order_id,order_arrival,process_start_time,order_complete_time,station_id
-47,0,1,93,picker-2
-45,0,1,93,picker-2
-50,0,1,119,picker-2
-44,0,1,154,picker-2
-22,0,1,154,picker-2
-42,0,1,198,picker-2
-32,0,1,217,picker-3
-49,0,1,222,picker-1
-11,0,1,222,picker-1
-8,0,1,222,picker-1
-36,0,1,251,picker-3
-20,0,1,251,picker-3
-10,0,1,251,picker-3
-46,0,94,255,picker-2
-33,0,1,266,picker-1
-48,0,94,282,picker-2
-24,0,1,296,picker-3
-25,0,1,317,picker-1
-15,0,1,318,picker-3
-43,0,120,330,picker-2
-1,0,1,339,picker-1
-41,0,155,374,picker-2
-40,0,155,486,picker-2
-38,0,218,546,picker-3
-39,0,199,553,picker-2
-29,0,252,617,picker-3
-35,0,223,618,picker-1
-30,0,252,637,picker-3
-26,0,283,641,picker-2
-37,0,223,668,picker-1
-31,0,252,677,picker-3
