robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-15,taking_pod,"(13,17)",10.500000000000014,11.250000000000016,15-12,0.0008287499999999998,0
robot-2,taking_pod,"(18,16)",21.89999999999997,22.79999999999996,15-15,0.0006093750000000001,0
robot-15,delivering_pod,"(4,15)",24.89999999999994,29.699999999999896,15-15,0.0021374999999999996,1
robot-8,delivering_pod,"(4,15)",31.34999999999988,36.149999999999835,15-15,0.0021374999999999996,3
robot-2,delivering_pod,"(4,21)",29.3999999999999,38.09999999999982,15-15,0.003583124999999998,3
robot-19,delivering_pod,"(4,21)",30.29999999999989,39.8999999999998,15-15,0.005758124999999997,4
robot-14,delivering_pod,"(4,21)",32.54999999999987,46.19999999999974,15-15,0.005465624999999998,3
robot-12,delivering_pod,"(4,15)",36.149999999999835,48.14999999999972,15-15,0.005402499999999997,2
robot-17,delivering_pod,"(4,15)",39.449999999999804,49.949999999999704,15-15,0.0058274999999999985,1
robot-4,taking_pod,"(32,22)",91.65000000000062,92.25000000000064,15-15,0.0006693749999999998,0
robot-15,taking_pod,"(20,20)",102.90000000000104,103.50000000000107,15-15,0.0006693749999999998,0
robot-2,returning_pod,"(18,16)",127.35000000000197,131.2500000000021,15-12,0.005578125,1
robot-2,returning_pod,"(18,16)",142.95000000000255,147.75000000000273,15-15,0.00208875,2
robot-3,returning_pod,"(12,16)",143.70000000000258,148.50000000000276,15-15,0.0021374999999999996,1
robot-19,returning_pod,"(29,16)",165.90000000000342,169.80000000000356,15-12,0.005578125,1
robot-14,returning_pod,"(30,14)",184.95000000000414,188.8500000000043,15-12,0.005578125,1
robot-17,returning_pod,"(30,13)",252.00000000000668,256.05000000000683,15-12,0.00580125,1
robot-6,returning_pod,"(37,13)",271.3500000000045,275.4000000000039,15-12,0.00580125,1
robot-20,returning_pod,"(26,13)",281.400000000003,285.3000000000024,15-12,0.005578125,1
robot-3,taking_pod,"(14,10)",309.89999999999867,310.4999999999986,15-12,0.0005793749999999999,0
