robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-13,taking_pod,"(32,19)",10.050000000000013,14.100000000000023,15-12,0.001666875,0
robot-19,delivering_pod,"(4,9)",20.249999999999986,24.299999999999947,15-15,0.00580125,1
robot-10,delivering_pod,"(4,9)",54.149999999999665,58.199999999999626,15-15,0.00580125,1
robot-18,delivering_pod,"(4,9)",58.49999999999962,62.549999999999585,15-15,0.00580125,1
robot-17,delivering_pod,"(4,9)",192.75000000000443,196.65000000000458,15-15,0.005578125,1
robot-13,delivering_pod,"(4,15)",289.8000000000017,293.7000000000011,15-15,0.005578125,1
robot-17,returning_pod,"(31,14)",299.2500000000003,303.29999999999967,15-12,0.0057375,1
robot-13,returning_pod,"(31,16)",340.1999999999941,344.24999999999346,15-12,0.00580125,1
robot-14,returning_pod,"(38,11)",347.09999999999303,351.1499999999924,15-12,0.0057375,1
robot-8,delivering_pod,"(4,15)",361.9499999999908,365.8499999999902,15-15,0.005578125,1
robot-17,delivering_pod,"(4,15)",376.3499999999886,380.249999999988,15-15,0.005578125,1
robot-13,delivering_pod,"(4,21)",408.7499999999837,412.6499999999831,15-15,0.005578125,1
robot-2,returning_pod,"(38,10)",440.8499999999788,444.74999999997823,15-12,0.005578125,1
robot-16,delivering_pod,"(4,21)",456.2999999999765,460.1999999999759,15-15,0.005578125,1
robot-13,returning_pod,"(29,11)",462.5999999999755,466.49999999997493,15-12,0.005578125,1
robot-6,delivering_pod,"(4,21)",468.29999999997466,472.34999999997405,15-15,0.00580125,1
robot-1,delivering_pod,"(4,9)",501.89999999996957,505.94999999996895,15-15,0.00580125,2
robot-8,delivering_pod,"(4,21)",503.84999999996927,508.04999999996863,15-15,0.0052031249999999985,1
robot-5,returning_pod,"(35,10)",508.64999999996854,512.549999999968,15-12,0.005578125,1
robot-6,returning_pod,"(30,14)",539.8499999999639,543.7499999999633,15-12,0.005578125,1
robot-10,delivering_pod,"(4,9)",546.8999999999628,550.9499999999622,15-15,0.00580125,1
robot-2,returning_pod,"(25,8)",550.6499999999622,554.6999999999616,15-12,0.0057375,1
robot-7,returning_pod,"(38,13)",570.2999999999593,574.1999999999587,15-12,0.005578125,1
robot-2,delivering_pod,"(4,15)",629.5499999999503,633.5999999999497,15-15,0.00580125,1
robot-8,returning_pod,"(38,8)",683.6999999999421,687.7499999999415,15-12,0.00580125,1
robot-3,delivering_pod,"(4,9)",701.8499999999393,705.8999999999387,15-15,0.00580125,1
robot-8,delivering_pod,"(4,15)",758.8499999999307,762.7499999999301,15-15,0.005578125,1
robot-18,returning_pod,"(38,11)",773.3999999999285,777.4499999999279,15-12,0.00580125,1
robot-8,returning_pod,"(31,13)",817.0499999999219,821.0999999999212,15-12,0.00580125,1
robot-1,returning_pod,"(36,10)",843.5999999999178,847.4999999999172,15-12,0.005578125,1
robot-2,taking_pod,"(10,11)",879.2999999999124,886.1999999999114,15-15,0.0051224999999999994,1
robot-2,taking_pod,"(10,11)",886.1999999999114,888.449999999911,15-12,0.0023949999999999996,1
robot-1,taking_pod,"(11,14)",903.1499999999088,903.7499999999087,15-12,0.0006693749999999998,0
robot-1,returning_pod,"(11,14)",980.2499999998971,985.0499999998964,15-15,0.0021374999999999996,1
robot-1,taking_pod,"(35,19)",997.7999999998945,998.3999999998944,15-12,0.0006693749999999998,0
robot-13,delivering_pod,"(4,15)",1019.0999999998912,1022.9999999998906,15-15,0.005578125,1
robot-19,delivering_pod,"(4,9)",1026.7499999998922,1030.7999999998947,15-15,0.0057375,1
robot-1,delivering_pod,"(4,9)",1055.3999999999096,1059.449999999912,15-15,0.00580125,1
robot-17,returning_pod,"(37,8)",1129.3499999999544,1133.2499999999568,15-12,0.005578125,1
robot-14,delivering_pod,"(4,15)",1156.499999999971,1160.5499999999734,15-15,0.00580125,1
robot-12,returning_pod,"(35,13)",1161.8999999999742,1165.7999999999765,15-12,0.005578125,1
robot-15,delivering_pod,"(4,21)",1169.0999999999785,1172.999999999981,15-15,0.005578125,1
robot-1,delivering_pod,"(4,21)",1200.5999999999976,1204.5,15-15,0.005578125,1
robot-2,delivering_pod,"(4,21)",1259.7000000000335,1263.750000000036,15-15,0.00580125,1
robot-1,returning_pod,"(32,13)",1269.3000000000393,1273.2000000000417,15-12,0.005578125,1
robot-14,delivering_pod,"(4,21)",1321.0500000000707,1324.950000000073,15-15,0.005578125,1
robot-20,delivering_pod,"(4,15)",1334.2500000000787,1338.3000000000811,15-15,0.00580125,1
robot-5,returning_pod,"(38,10)",1346.7000000000862,1350.6000000000886,15-12,0.005578125,1
robot-2,delivering_pod,"(4,15)",1373.1000000001022,1377.1500000001047,15-15,0.00580125,1
robot-17,returning_pod,"(25,13)",1388.5500000001116,1392.600000000114,15-12,0.00580125,1
robot-18,delivering_pod,"(4,15)",1398.0000000001173,1402.0500000001198,15-15,0.00580125,1
robot-5,delivering_pod,"(4,15)",1404.9000000001215,1408.950000000124,15-15,0.00580125,1
robot-19,delivering_pod,"(4,15)",1428.4500000001358,1432.5000000001382,15-15,0.00580125,1
robot-3,returning_pod,"(38,11)",1503.150000000181,1507.2000000001835,15-12,0.00580125,1
robot-2,returning_pod,"(35,11)",1551.00000000021,1554.9000000002125,15-12,0.005578125,1
robot-3,delivering_pod,"(4,15)",1557.600000000214,1561.5000000002165,15-15,0.005578125,1
robot-3,returning_pod,"(29,14)",1614.1500000002484,1618.0500000002507,15-12,0.005578125,1
robot-14,delivering_pod,"(4,21)",1616.2500000002497,1620.150000000252,15-15,0.005578125,1
robot-17,delivering_pod,"(4,21)",1621.5000000002528,1625.5500000002553,15-15,0.00580125,1
robot-18,delivering_pod,"(4,9)",1657.2000000002745,1661.250000000277,15-15,0.00580125,1
robot-20,delivering_pod,"(4,21)",1738.3500000003237,1742.250000000326,15-15,0.005578125,1
robot-1,delivering_pod,"(4,9)",1774.5000000003456,1778.550000000348,15-15,0.00580125,1
robot-2,returning_pod,"(38,10)",1794.7500000003579,1798.8000000003603,15-12,0.00580125,1
