robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-20,taking_pod,"(13,1)",8.55000000000001,9.150000000000011,15-12,0.0006693749999999998,0
robot-17,taking_pod,"(20,1)",11.550000000000017,12.150000000000018,15-15,0.0006693749999999998,0
robot-3,taking_pod,"(17,1)",14.250000000000023,16.200000000000024,15-15,0.0026774999999999993,1
robot-3,taking_pod,"(17,1)",16.200000000000024,18.300000000000004,15-12,0.002900624999999999,1
robot-2,delivering_pod,"(4,21)",21.89999999999997,29.3999999999999,15-12,0.002188125,0
robot-3,delivering_pod,"(4,21)",59.399999999999615,63.44999999999958,15-15,0.0057375,1
robot-12,returning_pod,"(26,10)",90.75000000000058,94.65000000000073,15-12,0.005578125,1
robot-2,returning_pod,"(13,13)",107.1000000000012,112.65000000000141,15-12,0.003065624999999999,1
robot-2,taking_pod,"(22,2)",118.65000000000164,122.7000000000018,15-12,0.001666875,0
robot-16,returning_pod,"(37,10)",154.20000000000297,158.25000000000313,15-12,0.00580125,1
robot-12,delivering_pod,"(4,15)",161.85000000000326,165.7500000000034,15-15,0.005578125,1
robot-11,returning_pod,"(11,10)",267.0000000000052,273.9000000000041,15-12,0.005132499999999998,1
robot-2,delivering_pod,"(4,21)",282.30000000000285,286.35000000000224,15-15,0.00580125,1
robot-12,delivering_pod,"(4,21)",380.8499999999879,384.7499999999873,15-15,0.005578125,1
robot-6,returning_pod,"(24,13)",449.3999999999775,453.29999999997693,15-12,0.005578125,1
