order_id,order_arrival,process_start_time,order_complete_time,station_id
-27,0,1,107,picker-3
-50,0,1,141,picker-3
-37,0,1,169,picker-3
-30,0,1,172,picker-2
-22,0,1,172,picker-2
-36,0,1,203,picker-3
-48,0,1,221,picker-2
-45,0,1,305,picker-2
-49,0,1,305,picker-1
-43,0,1,349,picker-3
-47,0,1,350,picker-1
-44,0,1,365,picker-2
-2,0,1,394,picker-3
-3,0,1,423,picker-1
-40,0,170,438,picker-3
-1,0,1,440,picker-2
-42,0,108,460,picker-3
-32,0,306,496,picker-1
-46,0,1,496,picker-1
-34,0,204,505,picker-3
-28,0,351,518,picker-1
-31,0,306,521,picker-2
-29,0,350,594,picker-3
-24,0,424,601,picker-1
-35,0,173,601,picker-2
-25,0,395,638,picker-3
-21,0,441,661,picker-2
-38,0,1,672,picker-1
-39,0,173,681,picker-2
-33,0,222,701,picker-2
-19,0,497,716,picker-1
